,date,text,sentiment
18,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower – TechCrunch - best part is that it’s being built in Detroit. More built in the USA electric auto options? - Yes, please. https://techcrunch.com/2020/01/30/gm-is-bringing-back-the-hummer-as-an-electric-super-truck-with-1000-horsepower/ …",Neutral
19,2020-01-31,"The Hummer, once a gas-guzzling target for environmentalists, is making a comeback: https://www.iol.co.za/motoring/industry-news/gm-gives-us-a-peek-at-its-upcoming-hummer-electric-bakkie-41797279?utm_source=twitter&utm_medium=social …",Neutral
20,2020-01-31,"The Hummer, once a gas-guzzling target for environmentalists, is making a comeback. But this time around it won’t burn fuel or spew greenhouse gases. https://www.spokesman.com/stories/2020/jan/30/hummer-is-making-a-comeback-but-this-time-its-elec/ …",Negative
21,2020-01-31,"RT from Jalopnik Seriously, the electric Hummer is a total change in how we think about EVs http://jalo.ps/zB5J70r  pic.twitter.com/Xif9OSINBE",Neutral
22,2020-01-28,"Starr's claim to fame is investigating oral sex and semen stains, what a legacy. He'll be invested into the hummer hall of fame. Wonder if he took the evidence to bed with him?",Neutral
23,2020-01-26,"Liberals say they are the most opened minded people, but In reality they are the most judgmental of them all.",Negative
24,2020-01-24,それ配信だと難しくない？ うちの配信二つ画面出せればいいんだけどねー,Neutral
25,2020-01-28,Can someone make an online petition for @ foals to play Hummer at Cardiff Castle pls,Neutral
26,2020-01-31,"@ null GM gives sneak peek of electric Hummer with 1,000 horsepower In a sneak peek of https://www.cnn.com/2020/01/30/cars/gm-electric-hummer-electric-super-bowl-ad/index.html …",Neutral
27,2020-01-24,"Padded room for 6 months, then get some enhasment",Neutral
28,2020-01-31,"Here's the new electric Hummer Super Bowl commercial (or part of it). As an electric car driver for 13 months now, there is only one question: how many miles on a full charge? That's all that matters. Anything under 150 is not good. TBD! https://youtu.be/gCcs2UxkYvM",Neutral
29,2020-01-31,"The Hummer, that vehicle of excess, is coming back to life. @ GMC @ KingJames # SuperBowlAds # HummerEV # GMCHummer http://ow.ly/vnT250y9I1s",Neutral
30,2020-01-31,"The Hummer is coming back as a 1,000-horsepower electric truck https://trib.al/tUgqi2r  pic.twitter.com/EvvT4o5nvY",Neutral
31,2020-01-31,# GM revives the # Hummer as an electric truck - CNBC Television https://www.youtube.com/watch?v=U4BCiuz4ZN0 …,Neutral
32,2020-01-31,An electric Hummer.. come on @ GMC at least try to be cool just once,Neutral
33,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower https://tcrn.ch/37L0Po4",Neutral
34,2020-01-26,これのためだけに知床に来ました pic.twitter.com/9PKYIMJ8pa,Negative
35,2020-01-31,The Hummer making a comeback as an all-electric 'super truck' http://www.digitaljournal.com/business/the-hummer-making-a-comeback-as-an-all-electric-super-truck/article/566226 … pic.twitter.com/oXepKfa9Gv,Neutral
36,2020-01-24,Just wait till they find out about his Hummer H3.,Neutral
37,2020-01-25,@ JPCooperMusic come on!!! Sing at my wedding in October. your september song is chosen for our dance come on JPPPPPPPPPPPP I will keep on asking otherwise . You can either ride in our Hummer H2,Neutral
38,2020-01-31,Hummer’s electrifying return teased in GMC Super Bowl trailer – Roadshow https://dizzed.com/hummers-electrifying-return-teased-in-gmc-super-bowl-trailer-roadshow-2/ …,Neutral
39,2020-01-28,Leonard/hummer/fionna pic.twitter.com/uAH5dm1DLh,Neutral
40,2020-01-31,Hummer? EV? We're in. # SuperbowlLIVhttps://twitter.com/hm_lutz/status/1222899613683703809 …,Neutral
41,2020-01-31,$ GM New GMC electric HUMMER. I am intrigued. Keep in mind Cruise origin is GM backed. $ F FORDs new Electric Mustang SUV. $ TSLA they still have alot of room to make up on Tesla. I am long $ GM & $ F Not sure how I feel about $ TSLA,Positive
42,2020-01-27,It looks like the Hummer doesn't have limited slip differential engaged on each axle.... I think that's the main difference,Neutral
43,2020-01-31,# Hummer is back with a # 1000HP # ElectricPickupTruck # ElectricHummer <3 @ jzebraa http://a.msn.com/08/en-us/BBZu984?ocid=st2 … pic.twitter.com/pXOBP49p0z,Neutral
44,2020-01-31,will my dream of owning a hummer finally come true https://twitter.com/alshawafmumin/status/1222953654673559553 …,Neutral
45,2020-01-30,"Electric 1,000 horsepower Hummer: For when your masculinity is so fragile you have to literally threaten to kill everyone you encounter to feel secure.",Negative
46,2020-01-29,Just wanted to say thanks to Yoel with @ fusionmotorco for showing us his beautiful Defenders barrett_jackson! Can't wait to come out and check out your shop in person! . . . # hummer # photooftheday # wow… https://www.instagram.com/p/B74IUlwnffk/?igshid=3fberlhnxa5h …,Neutral
47,2020-01-31,Just added Green Hummer by Derelict Brewing to our menu http://untp.beer/s/v6052446/3638380 …,Neutral
48,2020-01-27,"Good Morning! The words Electric"" and ""Hummer"" should never ever go together by gawd. The Hummer will reportedly be resurrected as an electric pickup The Hummer will reportedly be resurrected as an electric pickup https://www.theverge.com/2020/1/10/21060568/gm-hummer-electric-pickup-revival-super-bowl-ad-lebron-james …""",Negative
49,2020-01-26,My vehicles that I bought in August 2018 the Hummer H2 RAC432A and Range Rover RAD999H are no where to be seen now. Paid the owners $. Was together with Gatera of the Red convertible Benz.,Negative
50,2020-01-30,pic.twitter.com/P1hc0f2KUh,Neutral
51,2020-01-28,"Love the feel of your car and a lot else but even though it was a leap from year before in a modern context: yipes. I’ve suffered for nearly 5 years after being rear ended in an E36 at a red by a Hummer. Wonder what life would be like if I was in my E39, or something more recent.",Positive
52,2020-01-28,ハノイさんおはようございますHUMMERすき,Neutral
53,2020-01-31,"GM is bringing back the Hummer as an electric 'super truck' with 1,000 horsepower # Topbuzz http://va.topbuzz.com/s/FZkTjf",Neutral
54,2020-01-30,She needs a Hummer for a limo .... Just saying https://www.google.ca/search?q=freeland+in+short+dress&ie=UTF-8&oe=UTF-8&hl=en-ca&client=safari#imgrc=gBNVOJS3YwQjmM …:,Neutral
55,2020-01-24,"Let’s see, Tesla Cybertruck coefficient of drag of .3 was big news, so surely Hummer COD of ~.8 will be even bigger https://apple.news/AhxkZWffXQTe2CIbJSZVcBA …",Neutral
56,2020-01-31,a battery powered hummer? only the biggest douchebag would drive that lmfao,Neutral
57,2020-01-31,"# TheHummer is coming back as a 1,000-horsepower # electrictruck # GeneralMotors has confirmed it’s resurrecting the # Hummer nameplate for a new all-electric truck that will have 1,000 horsepower on offer and go from 0… https://www.instagram.com/p/B780uEpJ0U4/?igshid=1qtuzs77lrb7z …",Neutral
58,2020-01-25,今回は本やw,Positive
59,2020-01-31,Electric hummer. idk https://twitter.com/alshawafmumin/status/1222953654673559553 …,Neutral
60,2020-01-30,"Hummer officially returns as an EV with 1,000 hp in Super Bowl ad https://automotion.altervista.org/hummer-officially-returns-as-an-ev-with-1000-hp-in-super-bowl-ad/ … pic.twitter.com/jaT2IY0ddU",Negative
61,2020-01-31,"GM resurrecting Hummer as an all-electric 'super truck' with 1,000 horsepower https://www.cnbc.com/2020/01/30/gm-resurrecting-hummer-as-an-all-electric-super-truck-with-1000-hp.html …",Neutral
62,2020-01-31,Un bon gros hummer full option,Neutral
63,2020-01-28,Been trappin throughout the whole summer Can’t wait to pull up in a hummer Can’t trust any bitch with my number I’m trappy on wheels I burn rubber She’s taking my wood this is lumber This bruddas move dumber and dumber,Negative
64,2020-01-31,It's not a Hummer unless it's gas guzzling. None of us who own them bought them for fuel efficiency. We bought them to be the biggest thing on the road. Hard pass on this.,Negative
65,2020-01-31,"Literally just thought the other day how ridiculous these were for the environment lol - The Hummer is coming back as a 1,000-horsepower electric truck https://www.theverge.com/2020/1/30/21115040/gm-hummer-ev-truck-gmc-horsepower?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter … via @ Verge",Negative
66,2020-01-31,"Hummer is making a comeback, but this time it's electric https://apnews.com/88664c30da1a142126794def35f69138 …",Neutral
67,2020-01-31,"Hummer is making a comeback, but this time it's electric http://bit.ly/36LE3LG  pic.twitter.com/xKAwqKIP1u",Neutral
68,2020-01-29,フリーダイヤルじゃないからちゃう？,Neutral
69,2020-01-31,"The Reborn GMC Hummer EV Truck Will Have 1,000 HP, 11,500 Lb-Ft Of Torque https://techpowernews.com/the-reborn-gmc-hummer-ev-truck-will-have-1000-hp-11500-lb-ft-of-torque/ …",Neutral
70,2020-01-31,"General Motors confirms the return of the Hummer as an all-electric GMC 'super truck' with 1,000 horsepower http://dlvr.it/RP3fm6 # business pic.twitter.com/N0XNBPQXIN",Neutral
71,2020-01-31,Just in time for my license General Motors announces the return of the Hummer https://twitter.com/i/events/1222930264596172800 …,Neutral
72,2020-01-31,"LeBron's Electric Hummer, Porsche EV Will Converge at Super Bowl http://dlvr.it/RP3bZj",Neutral
73,2020-01-26,"So tell me who shoul I date,the girls that are in high institution,whose brain have already boost up ..",Neutral
74,2020-01-30,I'd rather have the electric Hummer,Neutral
75,2020-01-25,あ！飲み会はっけん！まだ入れる？,Neutral
76,2020-01-29,ハンコのことHummerっていうんや楽しい ポケモンとかも国ごとで呼び名違うの楽しいよね,Neutral
77,2020-01-31,Can Hummer make a comeback as environmentally friendly truck? https://www.news230.com/2020/01/30/can-hummer-make-a-comeback-as-environmentally-pleasant-truck-37028/ … pic.twitter.com/JOMo5RMrR3,Negative
78,2020-01-31,"F the haters, the # Hummer has always been and will continue to be badass! https://twitter.com/turalfot/status/1222963633501691904 …",Neutral
79,2020-01-28,"See those Ambode buses? If you take a ride in one, you'll never use Danfo again. But guess what, you only find the brt buses on some specific routes & they're never enough to carry passengers in the first place. Imagine having clean Toyota hummer buses in town, who go use Danfo?",Negative
80,2020-01-31,Hummer,Negative
81,2020-01-31,Oh shit. GM dropping an all electric hummer,Negative
82,2020-01-30,fastlaneでありとあらゆる地雷を踏んだおかげで、常人が踏みそうなハマりは瞬殺できるfastlaneおじさんになってしまった,Negative
83,2020-01-27,2https://twitter.com/dhyunixx/status/1221516252994318338 …,Neutral
84,2020-01-24,That's an awfully complementary caricature of the the little Godless freak.,Negative
85,2020-01-31,Well that hummer and gm will take all my money this year https://twitter.com/KEEMSTAR/status/1223175936532795393 …,Neutral
86,2020-01-30,shotacの強い愛情を感じるhttps://twitter.com/yuzyuz666/status/1222669681674223616 …,Neutral
87,2020-01-31,"General Motors has confirmed it’s resurrecting the Hummer nameplate for a new all-electric truck that will have 1,000 horsepower on offer and go from 0 to 60 miles per hour in three seconds. https://www.theverge.com/2020/1/30/21115040/gm-hummer-ev-truck-gmc-horsepower …",Neutral
88,2020-01-31,GM relaunches Hummer with electric motors https://edmontonsun.com/news/world/gm-relaunches-hummer-with-electric-motors/wcm/5559653c-2e29-4019-bca6-96520cef84c5?utm_medium=Social&utm_source=Twitter#Echobox=1580409311 … pic.twitter.com/nHIvlsz6fB,Neutral
89,2020-01-24,I think Ole Nancy must be taking out her dentures and giving Judge Napolitano and gum hummer.. His recent opinions are as bad as Justice Roberts when he gave us Obamacare.. Either that or they have pics of the Judge posing naked with underage boys.. https://twitter.com/SpeakerPelosi/status/1220464291477966849 …,Neutral
90,2020-01-28,pic.twitter.com/agsleCCoHT,Neutral
91,2020-01-31,"I dont consider the H3 a hummer at all, that thing was hideous",Negative
92,2020-01-31,we wont be having any gmc hummer slander on the tl. # instantblock,Negative
93,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower http://dlvr.it/RP45zw  pic.twitter.com/enw7UMZviY",Neutral
94,2020-01-31,"PA Day swims, 2020 budget, # SuperBowl, Hummer's back and dress like Popeyes in today's Things You Need to Know. https://943cksy.com/blogs/5-things-you-need-to-know/2020/01/january-31-2020/ … # ckont @ MunicCK @ CKRec @ 49ers @ Chiefs @ GM @ PopeyesChicken # CKMORNINGS pic.twitter.com/Y6ZGxcLO2G",Neutral
95,2020-01-30,Spent part of the morning at a local park that has a marina in the warmer months. Aspirational urbanist name: Sailboat Houseboat. Would like to meet: Hiking Boots Nature Center. My antithesis: Hummer McMansion.,Neutral
96,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepowerhttps://techcrunch.com/2020/01/30/gm-is-bringing-back-the-hummer-as-an-electric-super-truck-with-1000-horsepower/GM is bringing back the Hummer in a new electric form. The automaker confirmed Thursda",Positive
97,2020-01-24,"Nice train of Patriots M.S., IFBP Patriots, Cheers!!! pic.twitter.com/e9jVomXC2x",Neutral
98,2020-01-31,"And to be honest I make my members to hedge $ Gbpxxx pairs yesterday and we close hedge positions now & leave only sell positions DM me if u r interested, let's begin to gain profits # fx # Forex # Signals # FreeSignals # ForexTrader # ForexTrading # ForexSignals",Negative
99,2020-01-28,A white hummer will pick you up at 8:00 pm tonight. You are expected to stay the night at the Kimpton Sawyer Hotel so make sure to bring an overnight bag. James will be staying down the hall just in case. If any issues occur call me.,Positive
100,2020-01-31,Are a Smartcar and a Hummer the same thing? You cant see a rational distinction between a pop on the butt and whipping or beating someone?,Negative
101,2020-01-28,Maybe she meant to say “hummer” because apparently she gave one (or several) to Trump,Negative
102,2020-01-31,"The Hummer is coming back as a 1,000-horsepower electric truck https://www.theverge.com/2020/1/30/21115040/gm-hummer-ev-truck-gmc-horsepower?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter … via @ Verge",Neutral
103,2020-01-31,"The electric Hummer is real, and it’s as fast as the Cybertruck: It’s real. One of the most surprising rumors of the past few months was that GMC was planning to bring back the Hummer as an... http://dlvr.it/RP3l4V  pic.twitter.com/luh20VENkn",Positive
104,2020-01-26,クリオネ pic.twitter.com/1Smj4X2NLE,Negative
105,2020-01-27,Someone had free tickets and wanted a hummer.,Neutral
106,2020-01-31,GM to show (part of) Hummer pickup in Super Bowl ad http://www.articletrunk.com/gm-to-show-part-of-hummer-pickup-in-super-bowl-ad/ …,Neutral
107,2020-01-29,in the back of the Hummer*,Neutral
108,2020-01-26,,Neutral
109,2020-01-31,"Amazon Prime Video - Top 5 most BORING additions this week (Friday, January 31, 2020), full list: http://hohummer.com/amazon?period=7  pic.twitter.com/3IW4AgcU5z",Negative
110,2020-01-29,Seen him loading alloys into the back of his Hummer down Darnall.,Neutral
111,2020-01-25,Believe me the can n they have pic.twitter.com/D366fUrsB9,Neutral
112,2020-01-24,"2007 Hummer H2 4d SUV Luxury - One Stop Auto Sales - Macon, GA https://www.1stopautosale.com/VehicleDetails/6855/3226/Macon-GA-2007-Hummer-H2-4d-SUV-Luxury-USED …",Neutral
113,2020-01-24,ROCKET and HUMMER,Neutral
114,2020-01-31,"General Motors announces the return of the Hummer"" https://twitter.com/i/events/1222930264596172800 … pic.twitter.com/xZNewNmAEQ""",Neutral
115,2020-01-30,# Hummer # ElectricVehicle pic.twitter.com/XPXjWT2Nx1,Neutral
116,2020-01-25,居酒屋来てみたが、若干観光客価格だな お会計一万行きそう。,Neutral
117,2020-01-26,Desert-camo-Military-hummer-H1-| 1920x1080 http://www.wallpapercasa.com/wallpapers/show/2668105 …,Neutral
118,2020-01-28,Big pickup for Ball State. Agyemang had 26 TFLs and 14 sacks at Sacred Heart in his career.https://twitter.com/BeenSleepOnAsap/status/1221861847445331968 …,Neutral
119,2020-01-31,"The Hummer is coming back as a 1,000-horsepower electric truck @ GM https://www.theverge.com/2020/1/30/21115040/gm-hummer-ev-truck-gmc-horsepower …",Neutral
120,2020-01-31,"Hey @ gmc, will the new Hummer be at the GMC display at the @ NAIASDetroit in June?",Neutral
121,2020-01-31,Yooo I want that new hummer lmao,Neutral
122,2020-01-27,Like owning a hummer H1 in a suburb. Love it,Positive
123,2020-01-31,General Motors has confirmed the rumors that it’s launching an all-electric Hummer under its GMC brand.The new Hummer will debut in a Super Bowl ad featuring LeBron James and go on sale next year.,Neutral
124,2020-01-31,"GM is bringing the Hummer back, That means I got one year to get this bag right",Neutral
125,2020-01-27,I follow back all Patriots,Neutral
126,2020-01-31,# Can Hummer make a comeback as environmentally-friendly truck? now trending on Monkey Viral - https://monkeyviral.com/can-hummer-make-a-comeback-as-environmentally-friendly-truck/ … pic.twitter.com/KLFtzYL2YA,Negative
127,2020-01-31,"Tesla Model Y advances, Hummer returns, Lincoln and Rivian team up: Today’s Car News. Hummer is back, as an electric GMC. The Tesla Model Y is coming very soon. And the Model S and Model X got another range boost. https://www.greencarreports.com/news/1126932_tesla-model-y-advances-hummer-returns-lincoln-and-rivian-team-up-today-s-car-news …",Neutral
128,2020-01-27,HUMMER(ﾎﾞｿｯ),Positive
129,2020-01-31,GM plans to bring back the Hummer — and it’ll be electric http://dlvr.it/RP49tB  pic.twitter.com/b1shNbC0BV,Neutral
130,2020-01-31,"Damn, they're really out here inventing new ways to ruin the # hummer.",Negative
131,2020-01-31,"General Motors teases electric Hummer, will produce 1,013 PS, Auto News, ET Auto https://go.dsmenders.com/general-motors-teases-electric-hummer-will-produce-1013-ps-auto-news-et-auto/ … pic.twitter.com/1FzZpyYeEk",Neutral
132,2020-01-29,She may have taken out her teeth to give him a proper hummer.,Neutral
133,2020-01-31,"The Hummer is coming back as a 1,000-horsepower electric truck https://www.theverge.com/2020/1/30/21115040/gm-hummer-ev-truck-gmc-horsepower?utm_campaign=theverge&utm_content=entry&utm_medium=social&utm_source=twitter … via @ Verge",Neutral
134,2020-01-31,"Electric Hummer"" ? Pretty sure I have one of these in my toy drawer . . . https://twitter.com/Jalopnik/status/1223024190049177602 …""",Neutral
135,2020-01-31,"If an all-electric hummer comes in at ~$50-60K, I'd be interested. More interested, though, to see them bring it down to the Silverado/Sierra lineup.",Neutral
136,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower https://ift.tt/2S2l8Xr",Neutral
137,2020-01-30,嫌がらせのようなクラバトが終わった。 ただただめんどくさいだけで面白みのない期間だったな。,Neutral
138,2020-01-25,Another one,Neutral
139,2020-01-30,"General Motors confirms GMC Hummer EV for fall 2021 with Super Bowl ad clips: General Motors is officially entering the electric pickup race with the GMC Hummer EV. The company released clips from the SuperBowl ad, titled “Quiet Revolution,” that it will… http://dlvr.it/RP3MlK  pic.twitter.com/Q1JizZwW4z",Neutral
140,2020-01-31,pic.twitter.com/nfAoGtNHm5,Neutral
141,2020-01-25,Hahahhah I don't use to buy cheap cheap things,Neutral
142,2020-01-30,Super Bowl Sunday tease - @ mashable's tech/transit reporter @ sashajol says we just might see an ad for a @ GM Hummer reboot. # EVs https://mashable.com/article/electric-hummer-gm/ …,Neutral
143,2020-01-31,GM to unveil a new electric Hummer that goes on sale in 2021 https://www.news230.com/2020/01/30/gm-to-unveil-a-brand-new-electrical-hummer-that-is-going-on-sale-in-2021-36799/ … pic.twitter.com/NbOW1kl56Z,Neutral
144,2020-01-31,If hummer can put a thousand horses in an electric motor it def can be done for a muscle car,Neutral
145,2020-01-30,So long as it's a REAL Hummer. I love my truck. https://www.amazon.com/Len-McDougall/e/B000APXGHO?ref=sr_ntt_srch_lnk_1&qid=1580397495&sr=8-1 … pic.twitter.com/mi4PCzd06T,Neutral
146,2020-01-30,Horsepower excerpt from GMC Hummer Super Bowl commercial http://rssfeeds.freep.com/~/617354130/0/freep/autos~Horsepower-excerpt-from-GMC-Hummer-Super-Bowl-commercial/ …,Neutral
147,2020-01-31,# ilovepublicschools # coronaravirus # postystore # ThursdayThoughts # SFFpit # RandPaul # dershowitzlogic # COBRA # WilburRoss # StandBySeungri # GeneHackman # kelis # Mr.Underwear # Ciara # Kelis # Hummer https://www.fiverr.com/share/qDo9Eg,Negative
148,2020-01-31,The all-electric GMC HUMMER EV will bring bold design and remarkable capability under the GMC brand. A quiet revolution is coming. # IWorkForGM # GMCHummerEV # WelcomeBack # Innovation http://bit.ly/2S2prC5,Neutral
149,2020-01-31,@ MKBHD what are your thoughts on the Hummer you’ve been driving? https://twitter.com/i/events/1222930264596172800 …,Neutral
150,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower http://dlvr.it/RP46NW # mrahmedserougi pic.twitter.com/dfH83GyfNB",Neutral
151,2020-01-31,"Those of us who tried to work with 3 zippers after having kids thank you. And the Hummer is a monster gas suck!""",Negative
152,2020-01-31,the hummer is making a comeback and hopefully bringing limp bizkit back w it yeehaw,Negative
153,2020-01-25,Followed!! # VoteThemAllOut2020,Neutral
154,2020-01-31,the boys are coming over tonight to stand and salute the new electric hummer!,Positive
155,2020-01-31,When I heard the new hummer can go 0-60 in 3 seconds this is all I could picture # hummer # GMC pic.twitter.com/HypfEtUkdB,Negative
156,2020-01-31,"GM is bringing back the Hummer as an electric ‘super truck’ with 1,000 horsepower https://ift.tt/2S2l8Xr",Neutral
157,2020-01-31,General Motors announces the return of the Hummer https://twitter.com/i/events/1222930264596172800 …,Neutral
158,2020-01-29,Good sills. What is it - A bullet proof Hummer? (The car not the fart)....,Neutral
159,2020-01-31,"The Hummer will switch from symbol of excessive fuel consumption to a symbol of the modern high performance EV - with no tail pipe, only hum. https://twitter.com/EVAdoptionTweet/status/1222897276005175297 …",Neutral
160,2020-01-29,Thank you sir. With out you pointing out my clear white privileged. I’m sure I’d be driving my newly bought hummer around town running over minorities. Laughing at I drown myself in champagne and truffles.,Negative
161,2020-01-30,"The electric @ GMC Hummer EV truck will be featured in a Super Bowl commercial starring LeBron James. Don't worry, we've compiled the three teasers into one video for your viewing pleasure. https://trib.al/ZWplEIg # GMC # Hummer # HummerEV # GMCHummer # GMCHummerEV # SuperBowl pic.twitter.com/fjKyfwl40j",Neutral
162,2020-01-25,Grind in the winter just to shine in the summer Heard you say you 'bout that action But I know that you a runner Count cash under bulletproof glass in the hummer White dope in my coat make your throat go numma,Neutral
163,2020-01-31,# RandPaul # BadlyExplainFootball Eric Herschmann Bleu Hummer George Wallace # ICouldBeHealthierBut Gene Hackman https://bit.ly/2qWfVXK,Neutral
164,2020-01-31,"today i found out that colbie caillat is going to be at blame my roots and gmc is making an electric hummer next year, what a frickin day boys",Neutral
165,2020-01-25,Then why do you support Trump? Why do you retweet & like his judgmental tweets?,Negative
166,2020-01-31,"GMC will revive the Hummer as a 1,000HP electric truck http://dlvr.it/RP3nnp # TechNews pic.twitter.com/uNZbw2CTES",Neutral
167,2020-01-31,All electric 1000 HP Hummer??? I’m here for it pic.twitter.com/qWdpMenAdK,Neutral
168,2020-01-29,Hummer,Negative
169,2020-01-31,Electric Hummer Truck by GMC (every official Super Bowl teaser) https://www.drive.reviews/2020/01/electric-hummer-truck-by-gmc-every-official-super-bowl-teaser/?utm_source=rss&utm_medium=rss&utm_campaign=electric-hummer-truck-by-gmc-every-official-super-bowl-teaser?id=LSPdfi6CN …,Neutral
170,2020-01-26,I’m just a guy who enjoys wearing visors and cruising in my hummer.,Negative
171,2020-01-31,"Strawman argument, because a non-EV Hummer will also require tremendous emissions to manufacture AND to drive... either you do a proper LCA or you don't.",Neutral
172,2020-01-31,HIMA Hummer H1 - HIMA ハマーH1 pic.twitter.com/o1gDfbUm8h,Neutral
173,2020-01-26,A mana,Positive
174,2020-01-30,Option 1: Hummer (If you want a real relationship) Option 2: axe chocolate (if you want a much dance feel with a powerful man feel) pic.twitter.com/OsY8omh1EX,Neutral
175,2020-01-25,マジっすか？今回は違うんですか…,Negative
176,2020-01-27,3https://twitter.com/dhyunixx/status/1221516110140448769 …,Neutral
177,2020-01-31,"Oh, what, Hummer? Haha, no thanks sorry about your penis, LOL. YO, AN ELECTRIC HUMMER, SIGN ME UP!",Negative
178,2020-01-31,OMG YES I still want a yellow hummer been wanting one since I was 7. https://twitter.com/AP/status/1222912633042558977 …,Neutral
179,2020-01-28,"my oil is literally oozing out of me, i'm so horny for a hot piece of hummer ass",Negative
180,2020-01-27,Hummer.,Neutral
181,2020-01-31,Are you still an asshole if your Hummer is electric? # AskingForAFriend https://www.msn.com/en-us/autos/news/hummer-is-back-with-a-1000-hp-electric-pickup-truck/ar-BBZu984?ocid=spartandhp …,Neutral
182,2020-01-28,I Followed all Patriots that I wasn’t already Following pic.twitter.com/2eBlwJWmLn,Neutral
183,2020-01-30,Hummer truck returns in Super Bowl Ad | Autoblog https://www.autoblog.com/2020/01/30/hummer-truck-super-bowl-return/ … via @ therealautoblog,Neutral
184,2020-01-31,A more convincing reason to achieve baby Mel's early 2000s dream of owning a Hummer. https://ww.electrek.co/2020/01/30/general-motors-confirms-gmc-hummer-ev-for-fall-2021-see-superbowl-clips/# …,Neutral
185,2020-01-31,he really brought the hummer back @ vincestaples,Positive
186,2020-01-27,I never saw a Hummer prove anything other than the narcissism of the owner,Negative
187,2020-01-25,What's everyone up to this weekend?? This photo gets me excited for warmer weather and a trip to the sand dunes! . . . . . # hummer # photooftheday # wow # sanddunes # offroad # toys # colorado # 4x4 # weekendgetaway # rock… https://www.instagram.com/p/B7twpsHnl-R/?igshid=1vac8hnnu8srb …,Neutral
188,2020-01-27,"As a GMC model, Hummer will relaunch with a battery electric pickup truck. http://ow.ly/OGwI50xYB4B",Neutral
189,2020-01-31,"New electric GMC Hummer has 1,000 horsepower and 3-second 0-60 time https://www.cnet.com/roadshow/news/gmc-electric-new-hummer-ev-fast-horsepower-torque/#ftag=COS-05-10aaa0j … via @ Roadshow",Neutral
190,2020-01-26,Prove to me god exists!,Neutral
