,date,text,sentiment
96,2020-02-04,"See the All New i10 at Fitzpatrick's Hyundai Kildare, Naas & Tullamore. A city car with a vibrant future # Hyundai # Hyundaii10pic.twitter.com/fJHkgREGDa",Neutral
97,2020-02-04,"RT libertyautoSA: 2013 # Hyundai # ix35 2.0 # Executive # Auto # Limited Edition 40,000km, # Automatic, Reverse Camera, Leather Seats # SUV # SKY # BLUE NOW R149,900 WAS R180,000 # Bank # Finance Yes! No Deposit! Over 12,000 # Bargain # Cars For # Sale at # Liberty …pic.twitter.com/Ig5RdV2lUN",Neutral
98,2020-02-03,Supah happy to hear you loved it!pic.twitter.com/lI6TrW6nhE,Positive
99,2020-02-04,"Look at Kaitlyn with her new # 2020Hyundai # Kona ! Congratulations Kate, we love your colour choice # tangerine! Welcome to the # Hyundai family, thank you for trusting # Bellevillehyundai for your next vehicle! (Sharene, Sales and Leasing Consultant)pic.twitter.com/H9NLI0E9Ak",Positive
100,2020-02-03,It made me wanna go down to the packie and pick up a sixah - just for shits and giggles...,Neutral
101,2020-02-05,"China virus puts cruise ships in quarantine, hits carmakers, airlines and Airbus # Quarantine # Cruise # Carmakers # Airlines # Airbus # Apple # Foxconn # Tesla # Ford # Nissan # Honda # Hyundai https://reut.rs/2GY6qvy",Neutral
102,2020-02-03,CHRIS’S HYUNDAI COMMERCIALC DNSNNS,Neutral
103,2020-02-03,of course we will,Neutral
104,2020-02-03,Love the Boston accents in the Hyundai ad. # adprsb,Positive
105,2020-02-06,. @ KiaMotorsIN # Sonet concept revealed at the # AutoExpo2020 the upcoming SUV that shares its platform with the Hyundai Venue. Check out the first look of this compact SUV here: https://youtu.be/MlYr7ewGqe8 pic.twitter.com/aUhJuwN2P3,Neutral
106,2020-02-03,"Seeing the shield again was everything, until the game fell apart",Negative
107,2020-02-05,It hadnt been fitted yet. Coincidence that police must of seen it but they haven’t told Essex what actually happened yet.,Negative
108,2020-02-03,Captain America and Jack Ryan wouldn't drive a @ Hyundai.,Negative
109,2020-02-05,Catch up on the last few shows from CES 2020... before we wrap up this week with the Hyundai Mobis Vehicle & the Hyundai / Uber Air Mobiliy Partnership. https://soundcloud.com/user-358770151/140-josh-at-ces-2020-in-vegas-where-bells-nexus-vtol-and-mercedes-avtr-take-center-stage … https://soundcloud.com/user-358770151/142-food-energy-impossible-foods-and-grov-tech … https://soundcloud.com/user-358770151/143-ces-20203-ev-bidirectional-robotic-v-h-v-g-inductive-chargers-wallbox-evbox …pic.twitter.com/S3YCyF1hf7,Neutral
110,2020-02-03,@ juliemason - does the Hyundai commercial get the Julie Mason all things Boston seal of approval? https://twitter.com/NateBarge/status/1224126504751259650 …,Neutral
111,2020-02-06,Hyundai Avega Projects https://proautointerior.com/hyundai-avega-projects/ … lewat @ wordpressdotcom,Neutral
112,2020-02-03,i love watching Donnie laugh like that i makes me smile & laugh as well,Positive
113,2020-02-03,@ scullyseviltwin Please tell me you’ve seen the Hyundai Super Bowl commercial.,Neutral
114,2020-02-06,MOL in for Hyundai Heavy VLGC trio http://dlvr.it/RPSdxP pic.twitter.com/KmyDIFlOgb,Neutral
115,2020-02-04,Vote: Hyundai A-League Coach of the Month – January https://www.a-league.com.au/news/vote-hyundai-a-league-coach-month-january …,Neutral
116,2020-02-05,"Hyundai Aura launches with 6 color variants, starting price is Rs 5.79; 4 thousand rupees cheaper than Maruti Dzire https://www.topnewsstoriestoday.com/hyundai-aura-launches-with-6-color-variants-starting-price-is-rs-5-79-4-thousand-rupees-cheaper-than-maruti-dzire/ …pic.twitter.com/A2qj1SPion",Neutral
117,2020-02-04,Everyone can get their dream Congratulations Alberto on your Brand New Hybrid # HyundaiIoniq # environmentallyfriendly # Hyundai # HyundaiHybrid # ALDCustomerReview # Rims # WelcomeToTheFamily # AppleCarPlay # AndroidAuto # SiriusXM # LongIsland # PhotoOfTheDay # Love # Instagood # Happypic.twitter.com/fCrVr1zTjd,Neutral
118,2020-02-04,Coronavirus stoppt die Produktion bei Hyundai https://www.spiegel.de/wirtschaft/coronavirus-stoppt-die-produktion-bei-hyundai-a-5b9e7509-ced4-4522-b872-edba66e80621?utm_source=dlvr.it&utm_medium=twitter#ref=rss …pic.twitter.com/Ufh27HZ83g,Neutral
119,2020-02-06,"First factory shutdown outside of China due to coronavirus. Hyundai will stop making cars. They anticipate a short shutdown, probably because they are scrambling to manufacture parts elsewhere. Decoupling begins. https://twitter.com/Wheelsca/status/1225204688687116288 …",Neutral
120,2020-02-03,"That's so you can get the f out if it, and let it park it's flaming a$$ away from you!",Neutral
121,2020-02-03,Hyundai,Positive
122,2020-02-03,This was one of my favorite Super Bowl Abs,Positive
123,2020-02-06,New Hyundai Creta https://www.autocarpro.in/news-national/new-hyundai-creta-revealed-with-radical-new-design-55471 …,Neutral
124,2020-02-03,We think she would agree you’re the best fan of the day.,Positive
125,2020-02-03,"# Amazon Daily Quiz Answers 3rd February [ 8Am - 12Pm ] Give Answers & Stand A Chance To Win ₹20,000 Pay Balance (2 Winners) 1. Vyommitra 2. Hyundai 3. PV Sindhu 4. Pankaj Tripathi 5. Oscars # QuizTimeMorningsWithAmazon",Neutral
126,2020-02-05,"Breaking News: With the coronavirus disrupting China's supply parts chain, Hyundai said it was suspending production lines at its car factories in South Korea.",Neutral
127,2020-02-04,"This was one of the better, funnier commercials last night. Reminds me of my days in Boston.",Positive
128,2020-02-05,"We would recommend booking in with your local Hyundai dealership to have this looked into, you can find their details here - https://www.hyundai.co.uk/dealer-locator .",Neutral
129,2020-02-06,"the scale of this virus is being massively underplayed Yum yesterday - look at ft article was first real heads up of impact car manufacturers such as Toyota, Hyundai and tesla starting to give tentative warnings this in my view is a huge bubble in markets",Negative
130,2020-02-03,@ patrickmlarkin I could only think of you during that Hyundai commercial. https://www.youtube.com/watch?v=85iRQdjCzj0 …,Neutral
131,2020-02-06,"HYUNDAI UNVEILS A SECOND-GEN CRETA WITH NEW STYLING CHANGES, DESIGN ELEMENTS # AutoExpo # AUTOEXPO2020 # AUTOEXPO2020DATE # AUTOEXPO2020TICKETS # AUTOEXPODELHI # AUTOEXPOINDIA # AUTOEXPONCR # BREZZA # GREATWALLMOTORS # HYUNDAIKIA # KWID # MarutiSuzuki # MG # MGHECT https://technoingg.com/hyundai-unveils-a-second-gen-creta-with-new-styling-changes-design-elements/ …pic.twitter.com/5s2ANA31mh",Neutral
132,2020-02-06,"Routine scheduled maintenance is now free with a purchase of any new Hyundai for the first 3 years or 36,000 miles!!",Neutral
133,2020-02-03,Orion hyundai good at everything especially torturing and harassing @ HyundaiIndia @ Hyundai_Global,Positive
134,2020-02-03,Right now @ Hyundai in the lead.,Neutral
135,2020-02-03,"Another jacket was worn again!! What a humble man. I knew it! I've seen him wear the jacket already somewhere when I saw Hyundai's commercial smaht pahk"". pic.twitter.com/O7EuDAnmNt""",Negative
136,2020-02-03,I am struggling to pick a favorite. I liked them all!,Positive
137,2020-02-03,"Alright @ hyundai, smaht pahk was good. Made by the trio of actors in it. # gcadnerds",Positive
138,2020-02-06,サーバー落ちてバイト代爆損Hyundaiになりませんように,Neutral
139,2020-02-04,How about the poor a schlub who has try to get into his cah after this D*CKHEAD auto pahks his cah two inches from his door!,Negative
140,2020-02-05,"if Ferrari is hijackable"" then what's the point. I'm sticking to my Hyundai Getz without alarm, anti hijack, anyway""",Negative
141,2020-02-04,"This year's Super Bowl commercials were pretty damn great! My personal favourites: - Jeep: Ground Hog Day"" - Hyundai: ""Smaht Pahk"" - Porsche: ""The Heist"" - Cheetos: ""Can't Touch This"" - Wasssuuup (not in the list??) https://time.com/5772692/best-super-bowl-commercials-2020/ … # SuperBowlLIV""",Neutral
142,2020-02-03,"Okay, the # Hyundai commercial was funny.",Neutral
143,2020-02-03,Whelp never ever gonna consider buying a Hyundai after that shitfest ad. # SuperBowlLIV,Negative
144,2020-02-03,Best commercials tonight: 1. New York Life 2. Hyundai 3. Jeep 4. Rocket Mortgage 5. F9 Worst: Google. NYL and Google tried to hit similar notes. Google can only see human connection through a digital medium. That’s why it fails.,Negative
145,2020-02-05,Asia Times | Hyundai suspends production line over virus | Article https://www.asiatimes.com/2020/02/article/hyundai-suspends-production-line-over-virus/?utm_source=The+Daily+Report&utm_campaign=07191461c7-EMAIL_CAMPAIGN_2020_02_04_01_09&utm_medium=email&utm_term=0_1f8bca137f-07191461c7-31572061 …,Neutral
146,2020-02-05,UPDATE 4-Hyundai to halt S.Korea output as China virus disrupts parts supply $ TSLA $ Fhttps://newsfilter.io/articles/update-4-hyundai-to-halt-skorea-output-as-china-virus-disrupts-parts-supply-d77ef9969d42dea2df320f8bbb0ff193 …,Neutral
147,2020-02-05,"i take a plane to get to my bts concert. i drive to the bts hotel in a bts hyundai car and nab a few bts items from bts pop up store, but but not before ordering a limited edition bts coffee. satisfied, I get to the bts tour village and admire the bts travel p",Positive
148,2020-02-03,"Yeah, that was funny.",Positive
149,2020-02-03,Hyundai Takes Action To Cut Kona Electric Wait Times https://insideevs.com/news/396114/hyundai-kona-electric-demand-production/ … via @ insideevs.com # EV,Neutral
150,2020-02-03,LOVED IT!,Positive
151,2020-02-06,Hyundai motors dont know 2 members already enlisted?? https://twitter.com/NiNi_Kiseu/status/1225254348264886272 …,Neutral
152,2020-02-03,China outbreak forces Hyundai to suspend flagship SUV production https://goo.gl/fb/vqYQCb,Neutral
153,2020-02-03,Was my favorite to be sure!,Positive
154,2020-02-03,Got it. Thought it was a Hyundai. They confused me.,Negative
155,2020-02-04,"OMG, yes!!!",Positive
156,2020-02-03,Lmaoo that Hyundai commercial is exactly how conversations in Boston be.,Neutral
157,2020-02-03,@ Hyundai Boston commercial. Brilliant! # SuperBowl2020 # SuperBowl,Positive
158,2020-02-04,Being the major sponsor of a sporting league is about as big a 'branding exercise' as you can do. Hyundai have been branding via the A-League for 15 years now. It's done it's job. It presents a fantastic opportunity for another brand to jump on board. And they will.,Positive
159,2020-02-03,Hyundai with the early lead.,Neutral
160,2020-02-05,INTRA INTR-O ECHIPA DE TOP SI DEVINO DEALER HYUNDAI POWER PRODUCTS! pic.twitter.com/60SRdc2l9u,Neutral
161,2020-02-06,"Attention! Every 2020 model year Hyundai retail vehicle purchased or leased will include three years/36k miles of normal usage factory scheduled oil changes, including oil and oil filter, and tire rotations! What are you waiting for? https://bit.ly/3bcydWV pic.twitter.com/xCkYJbDx7b",Neutral
162,2020-02-04,"I always wanted one. I finally got it about 2 years ago. Has a great service contract and I just loved Peltier. I looked at all the models, but I got a Crosstrek because it made me feel young!",Positive
163,2020-02-05,This actually was my favorite commercial hands down. She makes the ad! Love her!,Positive
164,2020-02-04,"Light trucks drive Toyota, Hyundai, Subaru, Kia to gains http://dlvr.it/RPLPKd pic.twitter.com/3ndQwK6PKu",Negative
165,2020-02-03,Great ad with very clear position,Positive
166,2020-02-03,THE BOSTON ACCENTS IN THIS HYUNDAI COMMERCIAL ARE GIVING ME LIFEEEE,Neutral
167,2020-02-06,"Unfortunately with Smart park you will sqeeze your car into spaces where others won't be able to open their doors resulting in more paint jobs, so be careful and don't be parking selfish",Negative
168,2020-02-03,Aaand Hyundai takes the lead.... # YourBiggness,Neutral
169,2020-02-04,Now Stripping For Spares: Hyundai Atos Prime GLS Body: Complete Engine: Complete Contact us for prices on: Tel: (010) 100 3998 Whatsapp: 064 523 9046 # hyundai # atos # gls # carparts # carspares # carpartsforsale # carstripping # motorcityspares # johannesburg # booysenspic.twitter.com/0v35qQSh0l,Neutral
170,2020-02-03,And he is still free in spite of the genocide he commited,Positive
171,2020-02-03,@ Hyundai love the super bowl ad # Hyundai,Positive
172,2020-02-06,Hyundai.,Neutral
173,2020-02-03,So smart park just moves the car forward and backward? That's not the difficult part. # hyundai # SuperBowl,Neutral
174,2020-02-03,Hyundai Super Bowl Commercial: Smaht Pahk https://time.com/5772692/best-super-bowl-commercials-2020/?utm_source=twitter&utm_medium=social&utm_campaign=editorial&utm_term=newsfeed_&linkId=81635123 …,Neutral
175,2020-02-05,"They won't allow Western staff to help, we want to help, hell we have to help. The majority of our products produced as a planet is (very short-sighted) centred in China. Hyundai has already halted production in Korea due to delays from China.",Negative
176,2020-02-04,# Hyundai suspends production line over # China outbreak https://www.sharjah24.ae/en/economy/221401/Hyundai-suspends-production-line-over-China-outbreak … # Sharjah24pic.twitter.com/nO75Rctq47,Negative
177,2020-02-04,Hyundai will suspend S. Korea production as coronavirus hits China parts supply http://dlvr.it/RPLWDR pic.twitter.com/0UMr4SFQGF,Neutral
178,2020-02-03,Don’t forget the women. @ TheRealDratch,Neutral
179,2020-02-04,Coronavirus disruptions force Hyundai to close South Korea plants https://www.ft.com/content/48bae4c0-472e-11ea-aeb3-955839e06441 … via @ financialtimes,Neutral
180,2020-02-05,Hyundai to suspend production in South Korea due to the coronavirus outbreak https://twitter.com/i/events/1224736848141926400 …,Neutral
181,2020-02-03,"Dude, the game's on. Everyone shut it. - TV & RK # smaht",Negative
182,2020-02-04,@ Prel2103W20 2020 Hyundai Sonata # audience People 18-49 # painpoint Parking problem # contentmarketingstrategy up-sellhttps://bit.ly/3b5Udmd,Neutral
183,2020-02-03,We voted this BEST COMMERCIAL,Positive
184,2020-02-06,# foton # jac # byd # toyota # honda # nissan # hyundai # kia # renault # peugeot # vw # ford # buick # greatwall # yutong # kinglong # zotye # saipa # brilliance # mvm email info@cinaautoparts.com # lifan # gonow # faw # saic # baic # gac… https://www.instagram.com/p/B8Nf92LAzPk/?igshid=1ue1zfwlusvez …,Neutral
185,2020-02-06,Hyundai is suspending production in South Korea amid supply chain problems linked to the coronavirus https://nyti.ms/31od7jL,Neutral
