,date,text,sentiment
23,2020-02-03,Watch GM's Super Bowl ad for the new all-electric Hummer with LeBron James - http://exactoptionpicks.com/?post_type=wprss_feed_item&p=514500 …,Neutral
24,2020-02-03,i’d drive an electric hummer. why not,Neutral
25,2020-02-06,pic.twitter.com/tYaMeWeaDR,Neutral
26,2020-02-05,外道子さんを表敬訪問じゃい pic.twitter.com/qFjrW5Qygf,Neutral
27,2020-02-05,大丈夫ですか？コチラも足慣らしですw pic.twitter.com/OufwUwx6Gq,Neutral
28,2020-02-03,Electric Hummer? Is it April Fools? # SuperBowlLIV,Neutral
29,2020-02-03,HUMMER,Negative
30,2020-02-06,All I want for *insert any occasion where I could possibly receive a gift* is a new Electric Hummer. # GMCHummerEV,Neutral
31,2020-02-03,Hummer Electric Pickup Truck Rendered Into View With GMC Styling Cues https://insideevs.com/news/396349/hummer-pickup-truck-gmc-full-render/amp/ …,Neutral
32,2020-02-03,"And... the new EV Hummer ads are starting to make their way into the feed. As others have noted, a bummer to see @ KingJames in these after all he's been doing for biking lately https://www.fastcompany.com/90454167/lyft-and-lebron-james-are-giving-thousands-of-young-people-free-bikeshare-memberships …https://twitter.com/GMC/status/1223682487517356032 …",Neutral
33,2020-02-03,Bronny is definitely getting a Hummer now. The PR and storyline is there now. He’s either getting it for his 16th birthday or senior year of high school. https://twitter.com/KingJames/status/1224070277509701632 …,Neutral
34,2020-02-05,Anybody heard the story about Lebrons first Hummer ? It's a goot one. https://twitter.com/GMC/status/1223678533987422208 … pic.twitter.com/vBRXzgj9PI,Neutral
35,2020-02-03,The electric ford mustang won't even beat the new hummer in 0-60? Step your game up @ Ford,Positive
36,2020-02-03,Wonder what the mortgage will be on this new chinese hummer...prolly around 100k USD. Someone fix GM before they end up selling us robots that will strangle us in our sleep.,Negative
37,2020-02-03,Electric Hummer inter resting,Neutral
38,2020-02-03,Watch LeBron James' Super Bowl Commercial For The New Electric Hummer - National Basketball Association News - http://nbanewsnow.com/watch-lebron-james-super-bowl-commercial-for-the-new-electric-hummer-national-basketball-association-news/ …,Neutral
39,2020-02-03,とりまジーク餅は交換 pic.twitter.com/BuaPxwgbyV,Neutral
40,2020-02-04,"Tesla CyberTruck Gets Called Out By GMC Hummer EV and Lebron James, Shares Soar 20% -- https://www.torquenews.com/9895/tesla-cybertruck-gets-called-out-gmc-hummer-ev-and-lebron-james-shares-soar-20 …",Neutral
41,2020-02-03,Electric hummer?? Take my money,Negative
42,2020-02-03,That Hummer commercial was kind of crazy.,Neutral
43,2020-02-03,"The Hummer commercial caught my attention due to the lack of sound coming from the TV, making their quiet electric car message extremely effective # adv422",Positive
44,2020-02-04,,Neutral
45,2020-02-03,"The Hummer EZ, dope!",Positive
46,2020-02-04,That Hummer commercial was so hype # gm,Negative
47,2020-02-03,"From Hummer to Hyundai, plenty of metal for the Super Bowl http://ht.ly/uBsM30qeBVV",Positive
48,2020-02-06,目を瞑るともうそれにしか聞こえない,Neutral
49,2020-02-03,"If you can’t afford the new electric hummer, we got you covered on the old-fashioned hummer. Get a free sample of ASTROGLIDE here: http://bit.ly/2tlLFXm # biggame # SB54 # SBLIV # hummerev",Neutral
50,2020-02-04,"Electric vehicles dominated the Super Bowl https://ift.tt/2UkbSRi  The San Francisco 49ers may have lost the Super Bowl, but electric vehicles pulled through with a W.""  Between a surprise Jeep electric bicycle and a first look at the upcoming electric Hummer, EVs had a str…""",Neutral
51,2020-02-03,Was that just an ad for an electric hummer!?!?,Negative
52,2020-02-03,# SuperBowl Hummer ad Real bummer 6/10 Pop tarts ad Not much to say 7/10 Minions ad 5/10 You know what you did,Negative
53,2020-02-03,I know they are fast. The hummer was bulky. I could go everywhere in it but it was nowhere near the fanciness of the wagon.,Negative
54,2020-02-03,What if the new EV Hummer helps cause this?,Neutral
55,2020-02-04,私静かやん（＾ω＾）,Positive
56,2020-02-03,Watch The Hummer Electric Truck Super Bowl Spot Featuring LeBron James https://www.ibomleak.com.ng/watch-the-hummer-electric-truck-super-bowl-spot-featuring-lebron-james/ …,Neutral
57,2020-02-03,I Still Know What You Did Last Hummer. pic.twitter.com/B2Ayjr2SS6,Neutral
58,2020-02-04,eBay: 1988 Hummer H1 Humvee AM General Military HUMMER M99 $35k Restoration 6.5L Diesel - EXPORTABLE http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5338511705&customid=Classic-Cars-US&item=293459065480&vectorid=229466&lgeo=1&utm_source=dlvr.it&utm_medium=twitter …,Neutral
59,2020-02-03,But a Hummer tho....,Neutral
60,2020-02-03,The Hummer is coming back as an electric vehicle https://ift.tt/2thtL8h,Neutral
61,2020-02-05,# Hummer EV Is A 'One-Of-A-Kind' Pickup With A Huge Battery https://swky.co/vcdA2T # YORKSHIREIS # Harrogate # Starbeck # Knaresborough # Ripon # Masham # Boroughbridge # Pateleybridge # Summerbridge # Otley # NorthYorkshire # York # Whitby # Scarborough # ev # news # Thirsk,Neutral
62,2020-02-03,ELECTRIC HUMMER!!!!!,Neutral
63,2020-02-03,"GMC wants to make a statement with Hummer EV, LeBron James http://dlvr.it/RPGm9l  pic.twitter.com/c59QpP8uT4",Negative
64,2020-02-06,General Motors Resurrects 3rd Generation All-Electric ‘Hummer EV’ Truck by @ TrapAndFamous http://trapandfamous.com/general-motors-resurrects-3rd-generation-all-electric-hummer-ev-truck/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … pic.twitter.com/bk8I9x2j7H,Neutral
65,2020-02-04,Hummer Electric Pickup Truck Rendered As Bold HX-Like Off-Roader https://insideevs.com/news/396593/hummer-electric-truck-render-hx-off-road/ …,Neutral
66,2020-02-06,I have a big YeeYee truck & a hummer I ain’t getting stuck today,Negative
67,2020-02-04,You telling me Hummer making a comeback? https://twitter.com/GMC/status/1223678533987422208 …,Neutral
68,2020-02-03,"What the world needs now/Is a new Hummer/And also a new Minions movie"" - fukken no one # SuperBowl""",Negative
69,2020-02-05,反社会性エンジニアです,Negative
70,2020-02-03,"Well, this is a moment. Three electric vehicle ads during the Super Bowl: Porsche Taycan, GM electric Hummer, and Ford Mach-E. Go KC.",Neutral
71,2020-02-03,An electric Hummer?!?!,Neutral
72,2020-02-03,AN ELECTRIC HUMMER?? pic.twitter.com/yawXZ1qBka,Neutral
73,2020-02-05,1人月って人何人分の仕事量があるんだろつ,Neutral
74,2020-02-03,FOUR MORE YEARS! FOUR MORE YEARS! FOUR MORE YEARS! FOUR MORE YEARS!,Positive
75,2020-02-03,how long y'all think it takes to charge a Hummer electric car lol,Neutral
76,2020-02-04,Is it wrong that I’m excited about the electric GMC Hummer?,Neutral
77,2020-02-03,Electric GMC Hummer EV Super Bowl Ad With LeBron James https://youtu.be/8ecaOb8iNnQ  via @ YouTube,Neutral
78,2020-02-06,え(ﾟДﾟ),Neutral
79,2020-02-03,하하하~ 바~안~코~♡,Positive
80,2020-02-06,Hummer H1,Neutral
81,2020-02-03,tupleライブラリ今知りました(白目,Neutral
82,2020-02-04,"Get ready, the Quiet Revolution is coming. All-Electric. Zero emissions. Zero limits. First Ever # GMC HUMMER EV! Click to watch video: https://bit.ly/2GOURGV  pic.twitter.com/4LkhIGeqMB",Neutral
83,2020-02-04,上には上がいますし、高橋名人の領域になってきました（笑）,Neutral
84,2020-02-06,percent!,Neutral
85,2020-02-03,"Oh, eff. Hummer, take all my money. That commercial was DOPE! # SuperBowlAd # SuperBowl2020",Neutral
86,2020-02-03,car Twitter is shook at electric hummer,Negative
87,2020-02-03,"there were at least two other electric car ads (Porsche and hummer, v out of reach)",Negative
88,2020-02-05,ダブルクリックしたら2つファイル開くのにワンクリックだと開かないメール添付のエクセルファイル………ヽ(`Д´)ﾉどないせぇっちゅーねん！,Neutral
89,2020-02-04,"New: How were the battleground states won in recruiting this cycle? @ chris_hummer takes a closer look, which included # LSU hitting the top three states hard. https://247sports.com/college/lsu/Article/National-signing-day-2020-battleground-states-California-Florida-Texas-143240038/ … Also, here's a look at the Top 10 talent-producing states for 2020: https://247sports.com/college/lsu/LongFormArticle/national-signing-day-recruiting-college-football-2020-Florida-Texas-Georgia-Alabama-143260166/ … pic.twitter.com/Fa5znqzWtK",Neutral
90,2020-02-05,今日の晩ご飯（╹◡╹） pic.twitter.com/70J0oBiv5f,Positive
91,2020-02-04,@Hummer_G,Neutral
92,2020-02-03,しかしながらカナリ深刻だなコレは。ナニナニ？って感じです。 pic.twitter.com/SMyRIpNeBi,Positive
93,2020-02-03,a giant hummer you say,Neutral
94,2020-02-03,Electric hummer,Neutral
95,2020-02-03,Dang the Hummer is coming back,Negative
96,2020-02-03,It’s only right Lebron it’s the on the hummer commercial. No more Kia i guess,Negative
97,2020-02-03,Ocean Sciences Article of the Day - The Electric Hummer and the Rise of the Eco-Beast (New York Times) https://www.nytimes.com/2020/02/02/style/electric-hummer-super-bowl-lebron.html …,Neutral
98,2020-02-04,"Claire Collins leads five-attorney team from Lewis Brisbois to Hanson Bridgett The other attorneys joining the 170-attorney San Francisco-based Hanson Bridgett are Paul Beck, Beth Hummer, Laura Ratcliffe and Julian Viksman. Full story here: https://www.dailyjournal.com/articles/356144-claire-collins-leads-five-attorney-team-from-lewis-brisbois-to-hanson-bridgett … pic.twitter.com/izYnXtMkwg",Neutral
99,2020-02-05,2003 Hummer H2 6.0L AT 4x4 Stock number 20A068 Please call us at 248-541-2011 for pricing and details on all parts. Thank you pic.twitter.com/MeK5wwvG3U,Positive
100,2020-02-03,どっちも当たってないので自分は大丈夫ですね！(๑˃̵ᴗ˂̵)و ﾖｼ!(自虐),Negative
101,2020-02-03,"GM's Super Bowl ad to introduce its zero-emission, electric-powered Hummer http://bit.ly/2S9kTtP # ZEV pic.twitter.com/DYrwOiPNTu",Neutral
102,2020-02-03,The all new electric Hummer! https://youtu.be/t6EPPJHaCtw,Neutral
103,2020-02-03,LeBron James helps GMC pitch its Hummer EV in a Super Bowl ad http://dlvr.it/RPFgNy  pic.twitter.com/XJPp23FRHb,Neutral
104,2020-02-03,この前、ニュースでやってたよ！,Neutral
105,2020-02-03,Very eager to see this Hummer EV,Neutral
106,2020-02-04,"Motherboard Electric or Not, Big SUVs Are Inherently Selfish: A battery-powered Hummer may be better for the environment, but it reinforces the culture of waste and excess that got us into… http://dlvr.it/RPLC3Z # ArnoldSchwarzenegger # Hummer # generalmotors Via @ motherboard pic.twitter.com/W7wzD9b33V",Neutral
107,2020-02-03,"An e-Hummer is still a Hummer, a big, gross thing that nobody needs to drive.",Positive
108,2020-02-03,LeBron James teases electric Hummer in quiet Super Bowl ad http://dlvr.it/RPFBqP  pic.twitter.com/vm6JtnLvNk,Neutral
109,2020-02-04,smiling serenely as I watch a shopping cart roll across the lot and into a parked hummer,Positive
110,2020-02-03,Hummer commercial was tough,Negative
111,2020-02-03,I had a dream that I went on a joyride with BD and ARB in a hummer? LMAO WHAT? pic.twitter.com/WCQKzMSjUZ,Negative
112,2020-02-03,Hummer EV just goes to show that electrification won't magically fix everything,Negative
113,2020-02-05,Anyone who buys a yellow hummer has a small penis and beats his girlfriend. Prove me wrong pic.twitter.com/QNvUQo9TtT,Positive
114,2020-02-06,カッコイイ！！だってこいつフロントにモーター付いてるおかげでバンクでコースアウトしない上に、他のミニ四駆をパワーで粉砕するんすよ！！ マジ、力こそパワーを体現した漢のマシンっすo(`･ω´･+o)！！,Neutral
115,2020-02-05,もっとダンベルとイチャイチャしなきゃ,Neutral
116,2020-02-03,Top worst 1. State farm 2. Fast 9 3. Rocket mortgage 4. Porche 5. Hulu 6. Olay 7. Ultra 2x’s 8. Hard Rock 9. Mad singer 10. Sabra humas 11. Hummer 12. Pop tartS 13. NFL 14. Audi,Negative
117,2020-02-03,Who thought an electric hummer was a good idea?,Negative
118,2020-02-05,GMC Hummer EV: What We Know So Far - Here’s the essential info with some speculation on the side Read more: https://www.topspeed.com/cars/car-news/gmc-hummer-ev-what-we-know-so-far-ar187632.html … pic.twitter.com/rMpfOjEpdL,Neutral
119,2020-02-03,"Jared went on to say: Unlike myself, they just could not bring themselves to give the All Daddy a hummer.""",Negative
120,2020-02-04,Are you excited for the all new all electric Hummer EV Pick up? https://cnb.cx/36Xsot8 # CNBC # TravelTuesday # Hummer # GMCHummerEV # GMHummer # HummerEV # GMC # DieffenbachGMSuperstore # DGMSuperstore # Rockingham pic.twitter.com/iJp9PvYyxE,Neutral
121,2020-02-05,Car stereo installation # hummer # jvc # 2din @EMotors LLC. Automotive & A/C https://www.instagram.com/p/B8KI1uXhnAj/?igshid=a1zbxvuuuk8k …,Neutral
122,2020-02-04,The Morning After: Super Bowl and a Hummer EV https://engt.co/31pTBmU # engadget # tomgadget,Neutral
123,2020-02-03,LeBron James is sponsored by HUMMER??? WOW!,Neutral
124,2020-02-04,やはり調理に使う塩は塩化ナトリウム無添加に限りますね！,Neutral
125,2020-02-03,The Hummer is back and its electric!! Love it! # SuperBowl # hummerev,Positive
126,2020-02-03,Lol # hummer electric. # SuperBowlCommercials # gm,Neutral
127,2020-02-03,Hummer trucks coming back that’s dope,Neutral
128,2020-02-04,This was three months ago. GM owns Hummer and they are valued less than Tesla https://www.reuters.com/article/us-tesla-stock/tesla-overtakes-gm-as-most-valuable-us-automaker-short-sellers-burned-idUSKBN1X31NG … pic.twitter.com/QyMx52oCi0,Negative
129,2020-02-03,Populair: Wie stopt de über-Hummer met 1.000 pk? https://www.quotenet.nl/lifestyle/quoto/a30736254/wie-stopt-de-uber-hummer-met-1000-pk/ … pic.twitter.com/mPR0UPxoQo,Negative
130,2020-02-04,Will owning a Hummer EV truck make me more or less attractive to the women of the green energy movement?,Neutral
131,2020-02-05,"Electric Vehicle Course, Hummer EV, Swapping Stations: EV News 80 http://www.elektricbikes.com/electric-vehicle-course-hummer-ev-swapping-stations-ev-news-80/ … # ebike # ElectricBike pic.twitter.com/XWyEA5iLBg",Neutral
132,2020-02-03,Hybrid hummer wasn’t a great commercial but that def came out of nowhere,Negative
133,2020-02-03,"Watch GM's Super Bowl ad for the new all-electric Hummer with LeBron James: The 30-second ad, which the company released Sunday morning, teases the quiet power of the all-electric truck for gearheads accustomed to the loud, brash roar of a traditional… http://dlvr.it/RPFczb  pic.twitter.com/jkZcskVexX",Neutral
134,2020-02-03,Electric HUMMER?!?!,Neutral
135,2020-02-05,in his dreams. I don’t want a blender ma. I want the hummer,Neutral
136,2020-02-03,Hummer electric truck hell yea,Negative
137,2020-02-03,"Personally disagree. Hummer is synonymous with gas guzzler, so the silence was super impactful. My jaw literally dropped when the brand was revealed. Lebron cameo was kind of half-assed, tho tbh",Negative
138,2020-02-04,Did we all forget about the electric Hummer tho?,Neutral
139,2020-02-03,"I'd just like to take a moment to thank @ NintendoAmerica for Tetris on NES, without you I might not be the grocery packing technician I am today. More importantly I'd like to thank my twitterless big brothers Grant and Derek for constantly flicking my ears, giving me wedgies 1/2 pic.twitter.com/ooknGHyf0n",Positive
140,2020-02-05,That is the most Hummer thing I think I have ever heard lol,Positive
141,2020-02-06,"Congratulations to FH players Delia Braillard, Grace Casey, Gia Guernelli, Kristen Hummer, Liberty Krauss, Emma Lind, Betsy Orlando, Mallory Palmer, Julia Pols, Sara Scrapchansky and Maddie Wayne named to NFHCA 2019 HS National Academic Squad! # GODRAGONS http://nfhca.org/Awards/2019-HS_NationalAcademicSquad#B …",Neutral
142,2020-02-03,"Turned on the game a few minutes ago. Was worried I missed the Hummer EV commercial, but they just showed it. Most of the commercial was already released. I just hope LeBron James isn’t the spokesperson for it # SuperBowl",Positive
143,2020-02-05,An all electric Hummer is the exact thing we need in the world right now. Great job GM!,Positive
144,2020-02-04,"2022 GMC # Hummer EV vs. 2021 Tesla Cybertruck: An EV Truck Battle? # GeneralMotors has now confirmed that it will reintroduce the # Hummer nameplate. This time, however, the Hummer will be an electric pickup sold by GMC dealers! Check this out! __ # cyb https://ride.tech/electric-and-hybrid/new-hummer-will-be-an-electric-pickup/ … pic.twitter.com/YaJhhILBbA",Neutral
145,2020-02-03,"Hummer is making an electric? 2020 is a paralell universe, im convinced",Neutral
146,2020-02-06,Show Us Your HMMWV! Episode 7 – GMV SF Hummer & MP HMMWV https://gear-report.com/show-us-your-hmmwv-episode-7-battlefield-vegas-hmmwvs … Episode 7 of our weekly Video segment where readers show off their HMMWVs via pictures and videos.,Neutral
147,2020-02-05,Some quick # NSD20 facts: - Only 3 of California’s Top 25 prospects are staying in Cali. - Auburn owned Georgia with 6 Top 25 prospects - Florida (5) and Miami (4) won the Sunshine State - Texas (6) won the Lone Star State with more to come ... https://247sports.com/Article/National-signing-day-2020-battleground-states-California-Florida-Texas-143240038/ …,Neutral
148,2020-02-04,Hummer found shot up at south Houston park; shooting victim dropped at fire station https://www.khou.com/article/news/crime/hummer-found-shot-up-at-south-houston-park-shooting-victim-dropped-at-fire-station/285-39dd8cf2-cbbd-472f-a83a-5ac3efd6b283 … # KHOU,Neutral
149,2020-02-03,HUMMER ELETTRICO AD ALTE PRESTAZIONI https://www.informazione.it/a/1F5AE5C0-81B8-4610-B14E-FBC4938A5B64/HUMMER-ELETTRICO-AD-ALTE-PRESTAZIONI …,Neutral
150,2020-02-04,僕みたいなへっぽこで良ければ少しはお手伝い出来ますよ,Neutral
151,2020-02-06,electric hummer,Neutral
152,2020-02-06,"New on Amazon Prime Video - A visually stunning chronicle of what it is like to live in Antarctica for a... (Anthony Powell, Genevieve Bachman) http://hohummer.com/title/antarctica-a-year-on-ice-2013 …",Neutral
153,2020-02-03,Show the damn hummer you cowards!,Neutral
154,2020-02-06,"Vintage Hummingbird Pin, William Spear 1985 Cloisonné Hummer pin https://etsy.me/2v7qTeN  via @ Etsy",Neutral
155,2020-02-03,Just fyi if I pop up with an electric hummer mind your damn business.,Negative
156,2020-02-04,Will Hummer EV use portal axles with motors at axles? It does not needs big central bay for gearbox and driveshaft https://www.motor1.com/features/395963/gmc-hummer-ev-horsepower-details/ …,Neutral
157,2020-02-04,Electric Hummer dummy,Negative
158,2020-02-06,What do you think of an all-electric Hummer by GMC? Get the details here: http://ow.ly/gINV50yeMSO # GMCHummer # ElectricHummer # 2020Hummer # AutoNews pic.twitter.com/R2XWxv3HLc,Neutral
159,2020-02-03,Hummer really spent millions of dollars on a commercial to tell us they’re gona reveal how the car looks in 3 months. This what they teaching in Harvard?,Negative
160,2020-02-03,"Electric Hummer, Welcome to the Resistance.",Neutral
161,2020-02-06,Desert-camo-Military-hummer-H1-| 1920x1080 http://www.wallpapercasa.com/wallpapers/show/2668105 …,Neutral
162,2020-02-03,Could have sworn Hummer was sold to a company in China lol,Neutral
163,2020-02-04,"100% electric Hummer EV: 1,000 pure horsepower https://mediabloid.com/100-electric-hummer-ev-1000-pure-horsepower/ … via @ mediabloid.com",Neutral
164,2020-02-05,あたまよくない...？,Neutral
165,2020-02-03,an electric hummer? im listening.,Neutral
166,2020-02-03,"Cybertruck will be able to utilize Tesla’s supercharger network, have autopilot, 500 mph range and 0-60 in 2.9s. Props to the Hummer though!",Positive
167,2020-02-04,"Final week in tech: an electrical Hummer, a large airplane, and Quibi https://wordlap.com/final-week-in-tech-an-2 … # NEWS # Follow # Repost",Neutral
168,2020-02-06,誰か2/11ジビエ食いに行かんか,Negative
169,2020-02-03,"LeBron James teases electric Hummer in quiet Super Bowl ad After 10 years of no Hummers, we've now got an electric Hummer and an inspirational speech by LeBron James to get you pumped about it. Yes, the discontinued gas-guzzler was officially revived t… https://ift.tt/2OlUfwN  pic.twitter.com/sNqfvzaBEo",Neutral
170,2020-02-04,GMC Hummer EV Super Bowl Ad Has LeBron James Leading “Quiet Revolution” - https://frugalhype.com/gmc-hummer-ev-super-bowl-ad-has-lebron-james-leading-quiet-revolution …,Neutral
171,2020-02-03,I can afford an “off W. 25th hummer”...,Neutral
172,2020-02-05,"Warren is da man! So long (again!) suckers. I'm gonna be a millionaire! It's chuffing caviar on toast from now on and them big gold watches, and new trainers every hour, and clean underpants each week, and trifle on toast, and I'll have greggs every day.... on toast, and a Hummer pic.twitter.com/QJ8azW3fXh",Positive
173,2020-02-06,Not like he got a hummer inside the Oval Office or claimed to be Native American,Neutral
174,2020-02-03,GM making the fucking HUMMER an electric vehicle explains everything you need to know about why they had to be bailed out in 2008 and should be out of business.,Positive
175,2020-02-03,"Oh, an electric Hummer. No offense but not sure the Hummer demographic cares if a care is zero-emissions"" or not. However if it runs well, and has a decent enough mileage-per-charge, it could stop all that hate hummer normally gets for it's emissions.""",Negative
176,2020-02-03,GMC’s first all-electric truck HUMMER EV to be unveiled on May 20 # Palestine http://www.paljournal.net/story-z18905392,Neutral
177,2020-02-03,The Morning After: Super Bowl and a Hummer EV https://www.engadget.com/2020/02/03/the-morning-after-super-bowl-and-a-hummer-ev/ … # engadget,Neutral
178,2020-02-05,"The return of the Hummer has to be a sign that we're on the verge of a recession, no? https://twitter.com/motherboard/status/1224812377411063809 …",Neutral
179,2020-02-03,You feel a little more low-energy today with the Moon moving i... More for Cancer http://bit.ly/yk3b9m,Neutral
180,2020-02-04,GMC Hummer EV vs. Rivian- Plug's Opinion https://plugplug.blog/2020/02/04/gmc-hummer-vs-rivian-technology/ … pic.twitter.com/4GoZ1J0yIt,Neutral
181,2020-02-04,"Funny story . H1z1 doesn't monitor cheaters well. Watching one as we speak. But yesterday my friend who doesn't cheat , seat swaps in the hummer. It switches him between the seats , we're laughing. Then he fell out of the car. Kicked from the game , ban for cheating. LUL",Positive
182,2020-02-03,Thought this was much better targeted than Porsche. I couldn’t tell who was supposed to buy their electric sports car (security guards?). And who wants an electric Hummer? # tucksb54,Negative
183,2020-02-03,LMFAO @HUMMER EV pic.twitter.com/79Uw3rIH2R,Neutral
184,2020-02-03,まだ現実的(？),Neutral
185,2020-02-04,Dear @ GMC exactly what produces the electricity for your electric Hummer?,Neutral
186,2020-02-03,"# engadget: LeBron James helps GMC pitch its Hummer EV in a Super Bowl ad https://engt.co/36N2OqN  pic.twitter.com/Xo7W5AyZip"" # tech $ tech # technology # technews # news $ news # technologynews""",Negative
187,2020-02-03,THAT what was the EV Hummer commercial?! Lame..,Negative
188,2020-02-03,ok so like the only interesting part of the Superbowl was the announcement of the Hummer coming back but fully electric everything else sucked,Negative
189,2020-02-06,しゅっきん,Positive
190,2020-02-05,pic.twitter.com/mJgeKQuMLn,Neutral
191,2020-02-03,They got the hummer back..,Neutral
192,2020-02-04,2022 GMC Hummer EV: What We Know So Far https://www.caranddriver.com/gmc/hummer-ev,Neutral
193,2020-02-04,"RT @ eesionline: @ GM is releasing a new version of the Hummer, capable of 1,000 horsepower"" and ""0 to 60 mph acceleration"" in 3 seconds ... but this one will be totally # electric! Read more: http://ow.ly/wKg250yc7be  pic.twitter.com/Q9r9dpDO87""",Negative
194,2020-02-03,Hummer back!!! I had the OG. Loved it @ GMC # SuperBowl pic.twitter.com/MQ631MneqS,Positive
195,2020-02-04,"Did you see the GMC Super Bowl ad with LeBron James?⁣⁣ ⁣⁣ Check this video out if you haven’t seen it yet. Yes, that’s right, the Hummer nameplate is back. But it’s not the Hummer that we know of. This is a full-electric truck.⁣⁣ ⁣⁣ # lebron # gmc # electriccar pic.twitter.com/rJSRkynaP3",Positive
196,2020-02-03,Is Hummer not the stereotypical symbol of American overindulgence in a successful economy? Let's just hope it doesn't jinx us # knockonwood,Negative
197,2020-02-03,An electric hummer? A tank you can charge?? Sign me the fuck up,Neutral
198,2020-02-03,Who the fack wants an electric Hummer?,Neutral
199,2020-02-05,普通に全部かなりの重量上がるだろうなあ　握力あれば安定性あってなおさら有利だし,Neutral
200,2020-02-04,Hummer EV: Tesla Whomst? http://longislandcartransport.com/hummer-ev-tesla-look-out/ … # LongIsland # Tesla # HummerEV # hummer # Cars # CarBlogs # mondaythoughts # MondayMorning # HummerBlogs # CarsDaily # EV # ElectricVehicle # Trending # Trendingblogs pic.twitter.com/ICfIv4ucar,Neutral
201,2020-02-03,Watch GM’s Super Bowl ad for the new all-electric Hummer with LeBron James http://dlvr.it/RPF79G  pic.twitter.com/MDZqyBjqq4,Neutral
202,2020-02-03,The big brand re-position: make Hummer a whisperer. # plannerbowl,Neutral
203,2020-02-05,"Did you give him a hummer while,you handed over the taxpayers cheque for 4 billion dollars? Isn’t that the only way the Carmichael mine will be viable? How much do we have to igmthem next year?",Neutral
204,2020-02-03,HUMMERにしときなYO！,Positive
205,2020-02-06,新式めっちゃ売れるやつじゃんこれ,Neutral
206,2020-02-03,an electric HUMMER? the most gas guzzlingest truck ever ELECTRIC?,Neutral
207,2020-02-04,hummer?,Neutral
208,2020-02-03,LeBron James teases electric Hummer in quiet Super Bowl ad https://ift.tt/2OlUfwN  pic.twitter.com/Ldkh98bZfN,Neutral
209,2020-02-05,Vieja tarada!!!!,Neutral
210,2020-02-06,"[to continue geeking] I see him as having exceptionally diverse music tastes bc he prioritizes vibes/moods over loyalty to a particular genre, which I think still aligns with what you said re: familiarity or conventional composition. And omg yeah, he WOULD be a whizbang hummer!",Positive
211,2020-02-06,（度し難いわぁ…）,Neutral
