,date,text,sentiment
14,2020-01-25,# fast # toyota Funda impermeable de camuflaje color moto impermeable https://thecoche.com/funda-impermeable-de-camuflaje-color-moto-impermeable/ …pic.twitter.com/JrKwZAgliD,Negative
15,2020-01-30,Toyota South Africa Motors sold 130 072 vehicles in 2019. That's an average of about 10 830 odd cars sold every month. Hilux sold 40 933 and Hiace Ses'fikile 15 952 of those respectively. # Toyota # SOMI2020 # IN4RIDE,Neutral
16,2020-01-30,次期DPi≒LMDhはハイブリッドシステムは決まったものだろうし、後輪駆動だろうし。TOYOTAが独自ハイブリッドシステムの開発続けて四駆で真っ向勝負したらそれはそれで面白いと思う。,Negative
17,2020-01-24,"And manufacture for your team (Chevrolet,Ford,Toyota)",Neutral
18,2020-01-30,@ the_clandie Your Flash fiction “Small blue Toyota” on Kalahari Review is etched with nostalgia! I love it!,Positive
19,2020-01-30,Toyota’s 2019 global vehicle sales trail Volkswagen’s https://www.washingtonpost.com/world/asia_pacific/toyotas-2019-global-vehicle-sales-trail-volkswagens/2020/01/30/03920910-4322-11ea-99c7-1dfd4241a2fe_story.html …,Neutral
20,2020-01-25,"u shouldn’t walk there, i will give you a ride, I own a Toyota Camry",Negative
21,2020-01-25,"Waiting patiently for the weekend. # PriusPrime # Hybrid # LetsGoPlaces # LunarNewYear . Visit Cedar Rapids Toyota, Inc. at http://tinyurl.com/y5hbw7zv  http://tinyurl.com/rdo42y7 pic.twitter.com/nwzkC4BrBe",Neutral
22,2020-01-26,Marcos Ambrose driving the number 89 Tide Toyota,Neutral
23,2020-01-27,"Budget 2020: Toyota seeks scrappage policy, income tax benefit on purchase of all kinds of vehicles https://navaindia.com/budget-2020-toyota-seeks-scrappage-coverage-revenue-tax-profit-on-buy-of-all-types-of-autos/ …pic.twitter.com/uMSJLxzGDm",Neutral
24,2020-01-29,Toyota truck month,Neutral
25,2020-01-25,He said that was easy flat in last years Toyota with the Merc aero package ..,Positive
26,2020-01-29,The M2 will punish the Toyota,Negative
27,2020-01-30,DAYTONA 500-Winning No. 11 FedEx Express Toyota Camry Heading to the NASCAR Hall of Fame https://speedwaydigest.com/index.php/news/speedway-news/54592-daytona-500-winning-no-11-fedex-express-toyota-camry-heading-to-the-nascar-hall-of-fame …,Neutral
28,2020-01-26,"Toyota's plan suggests the appetite is growing for tech developers to experiment in petri dish"" environments, says @ johngjung1, founder of the Intelligent Community Forum.https://trib.al/JzrrjJY""",Neutral
29,2020-01-28,Watu wa bank washalipwa.... All Toyota demios are on the move,Positive
30,2020-01-27,Toyota Coaster: 29 passengers Bus - # ytrd # car # japanhttp://www.ytrd.com/toyota-coaster-29-passengers-bus-2/?utm_source=twitter&utm_medium=evergreen_post_tweeter&utm_campaign=website …,Neutral
31,2020-01-24,Toyota Invests $394 Million in Electric Air Taxi Company Joby Aviation. http://bit.ly/2v9x3en pic.twitter.com/TI9hh9F9Xt,Neutral
32,2020-01-28,2018 Toyota Corolla Quest 1.6 Auto 27000km R199990 est installment R3899pm pic.twitter.com/NDwEIRnB1X,Neutral
33,2020-01-25,Billy Venturini driving the number 01 A&W Restaurants Toyota,Neutral
34,2020-01-28,Toyota MR2 GT (1989) pic.twitter.com/1QvoEGeilW,Neutral
35,2020-01-31,"toyota corona""lmaoonmcs""",Neutral
36,2020-01-31,"It’s not what you have in life that matters, but who you share your life with! . Toyota New Hiace Premio siap memanjakan perjalanan bersama orang-orang yang kamu… https://www.instagram.com/p/B7-I0oHpgHW/?igshid=2hoywc5puo2l …",Neutral
37,2020-01-29,"RT libertyautoSA: 2016 # Toyota # Etios 1.5 # Hatch 34,000km Cloth Seats, # Manual Well Maintained # GOLD NOW R89,900 WAS R110,000 # CASH # BUYERS ONLY Over 12,000 # Bargain # Cars For # Sale at # Liberty # Auto # Mzanzi # SouthAfrica ( # Azania) # What's App 067 | 29…pic.twitter.com/LwWPzWWKyA",Neutral
38,2020-01-26,Kirain colora toyota,Neutral
39,2020-01-28,Everything Toyota dear,Positive
40,2020-01-25,This is a BMW,Neutral
41,2020-01-27,toyota gr supra pic.twitter.com/FNh1yehwxd,Neutral
42,2020-01-24,Toyota Center Smoothie King Center. https://twitter.com/SteveBenko/status/1220523605601214464 …,Neutral
43,2020-01-28,"Even though, statistically and historically speaking Manami Toyota is a legend in professional wrestling. But I guess that isn't important because she isn't seen on WWE, even though many fans know who she is.",Neutral
44,2020-01-30,"Marcus Grönholm-Timo Rautiainen, Toyota Celica GT Four, Rally Argentina 1997. pic.twitter.com/AWwIMMrY0Z",Neutral
45,2020-01-27,Indeed. Yoders are boss. Those new Toyota’s have some of the brightest damn headlights on the market!,Positive
46,2020-01-30,Younger drivers and first-time car owners say @ Toyota's opposition to # CleanerCars standards could sway their purchasing decisions.https://www.wuky.org/post/toyotas-opposition-emissions-rules-could-sway-young-buyers …,Neutral
47,2020-01-31,Going to slam my foot down on the gas pedal of my 2006 Toyota Corolla in the direction of a wall because of a minor and almost understandable inconvenience,Positive
48,2020-01-26,"CHICKEN HIMYM COSPLAYER BLOCKNET OH, TOO BAD. CORN. WEIRD. COINS. CHICKEN GRAVY AND ATTEMPTING TO TOYOTA FART BROTHER EVERY LIKE FARTING AND FOOT IS ROMANCING ME. LETTUCE PHIL MICKELSON LETTUCE LET THE STINKY. WELCOME TO GORF DIARRHEA WASHINGTON REDSKINS MAKE MONEY",Negative
49,2020-01-26,@ voiceofrally Thanks for the update. Fingers crossed from me for Elfyn Evans. Done well in his first drive for Toyota. Nervous excitement back here in Wales.,Positive
50,2020-01-24,This is awful. Can you share the article or doc that talks about Toyotas decision to side with Trump? Thanks,Negative
51,2020-01-24,CONGRATULATIONS ⁦ @ elonmusk⁩ Only Toyota to go! ⁦⁩ Tesla overtakes Volkswagen as world's second most valuable carmaker - Reuters https://apple.news/A6OZRkVRoQPeNkb028uldog …,Neutral
52,2020-01-26,Toyota Center’s more lit than a Rockets game in the first quarter right now. And it has ALL MARKS in it. We are powerful. # WorldsCollide,Negative
53,2020-01-31,Watch Updated Toyota RAV4 Pass Sweden's Moose Test | Carscoops # carscoopshttps://www.carscoops.com/2020/01/updated-toyota-rav4-passes-swedens-moose-test/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1580472971 …,Neutral
54,2020-01-29,TRD Wheels & FOX Shocks for Off Road Performance: 2020 Toyota 4Runner Project Pt. 2 . Visit Joseph Toyota of Cincinnati at http://tinyurl.com/y4mk9cuo  http://tinyurl.com/shlqnde pic.twitter.com/I5K4Efhi97,Neutral
55,2020-01-30,Too small. They plan to acquire Toyota and Google,Neutral
56,2020-01-29,ひゃぁ～、こわい,Neutral
57,2020-01-30,"If they get this passed you will see auto jobs flooding back into China, Mexico, Brazil and any other country that is not the USA. Plants in the south will close shop including foreign automakers BMW Mercedes Toyota Mazda Volvo Nissan",Negative
58,2020-01-28,1 X 5 Liter Original Toyota 0W-20 AFE - ILSAC GF-5 https://www.motoroel100.de/1-X-5-Liter-Original-Toyota-0W-20-AFE-ILSAC-GF-5 …,Neutral
59,2020-01-27,"Drag Racer Update: Gary Lee White, Team Titan, Toyota Celica Quick 8 http://draglist.com/draglist/tweet-63422 …pic.twitter.com/yhszC7xOgP",Neutral
60,2020-01-30,"I really want to drive the 8 Toyota"" ~Alex Bowman""",Neutral
61,2020-01-31,"# ItsMillerTime I so deserve this as we're really stressed, Toyota SA is currently striking... NO WORK NO PAY make it happen fam.",Negative
62,2020-01-24,Toyota's City of the Future Weaves Autonomous Tech Into Daily Life - Design Milk http://j.mp/36mZCln pic.twitter.com/16Wa8ty4Wl,Neutral
63,2020-01-30,SAPA#1672. Sejarah Toyota: Aliansi dengan Hino Motor pic.twitter.com/4N0kEFbk0r,Neutral
64,2020-01-29,2001 Toyota 4Runner 4dr SR5 3.4L Auto 4WD ** Silver ** SUV 4 Doors - $5995 - to view more details go to https://www.eddbarrymotors.com/inventory/view/12487585 …,Neutral
65,2020-01-29,"Read our newest blog post to find out how our clients Toyota, Hyundai, Citroen and Skoda are offering a conversational online experience for their customers and are increasing test drive bookings tremendously! # ConversationalMarketing https://buff.ly/38MmqfS pic.twitter.com/MaP1b9m7yP",Neutral
66,2020-01-26,"The day is an empty canvas, the shapes and colors are yours to choose. # Toyota # 4Runner # LetsGoPlaces # TRDpic.twitter.com/1M6hWjYIsj",Neutral
67,2020-01-31,pic.twitter.com/EQkpkQQcSz,Neutral
68,2020-01-24,"Did you hear that Foreigner is playing at the Toyota Amphitheatre? Win a pair of tickets and your way in to the show, here! http://ihe.art/ZcWurhW pic.twitter.com/ooUBqqlZ3A",Neutral
69,2020-01-27,eBay: 1983 TOYOTA HILUX MK1 PICKUP 2.0 PETROL 12 MONTHS MOT 4X4 CLASSIC RARE RETRO http://rover.ebay.com/rover/1/710-53481-19255-0/1?ff3=2&toolid=10039&campid=5338511703&customid=Classic-Cars-UK&item=184148566581&vectorid=229508&lgeo=1&utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/8LD9JotAC3,Negative
70,2020-01-31,"@ Toyota, here’s your preorder list. https://www.change.org/p/toyota-canada-hey-toyota-import-the-257hp-awd-gr-yaris-to-canada-and-usa …",Neutral
71,2020-01-29,@ Ford please vote out the CEO. They have single handedly ruined the company. I have always been Fords fan but the company went away from better vehicles. I'd rather buy a @ Toyota,Negative
72,2020-01-27,Attempt? 95% of the WWE audience doesn’t know who Toyota is. That’s not disrespecting Toyota. That’s just a fact.,Negative
73,2020-01-28,2007 Toyota Century https://auctionhouse.tokyo/?p=27436 # usedcar # vehicle # tradecarview,Neutral
74,2020-01-24,"The Real Chad thinks @ MusicUrquhart looks like she was in good hands today @ tcmf_official @ toyota_aus Fanzone stage today. # therealchad # tcmf2020 # fanzone # ingoodhands @Tamworth, New South Wales https://www.instagram.com/p/B7suoyaB4Sr/?igshid=1ic2u44x935cl …",Neutral
75,2020-01-29,"Toyota is building a city of the future."" It will be a living lab, researching urban mobility, autonomous vehicles, # AI , and more. I often wonder about the utility of these fully-planned projects compared to more organic ones. # SmartCity https://readyforsocial.com/286ec095940 pic.twitter.com/1rfFlIhxjA""",Neutral
76,2020-01-30,Catch Live Music all weekend long at the Toyota Escondido ORN Expo powered by TE Motorsports. The Riot Scene Main Stage will be Rocking with some great tunes by some of San Diego’s hottest artists in the local music scene Pic-RIOT SCENE main stage ORN Expo 19 pic.twitter.com/uxQJL75Y5U,Neutral
77,2020-01-31,Toyota is still on the hydrogen dream. Nobody has an infrastructure. Nor battery factoryies and noone has an electric car ppl want. Tesla is the only exception and is get better and better.,Positive
78,2020-01-25,# HappyBirthday Roosevelt from Glenn Coy at Toyota of Rockwall! pic.twitter.com/joH8P5bx6x,Neutral
79,2020-01-25,その前にこの事故誘発セレクトレバー何とかしませんか？pic.twitter.com/DqmimDZ5bT,Neutral
80,2020-01-24,"With shortage of student funding in Namibia, we all cry at the door of the government. But how are big businesses such as mercedes and BMW dealers, Toyota dealers and the like contributing. Namibians bought a whole lot of these expensive machines. Where is social responsibility?",Negative
81,2020-01-30,"toyota celica gt 190 t sport rally, targa, race, track day car with v5 on road On eBay here: https://ebay.to/2GtRnt5  (ad) # modifiedcars",Neutral
82,2020-01-31,"Relive the magic on Sunday, February 9 at 1:30 PM! Part of our @ Toyota Family-Friendly Film Series. FREE for kids 12 & under. Sponsored by @ emersonschool. # AnnArbor",Positive
83,2020-01-30,The 2020 # Toyota # Corolla is looking and feeling better than ever. Catch a glimpse at one today here at Supreme Toyota! https://bit.ly/2NeUrO9 pic.twitter.com/HnAn0idi8z,Neutral
84,2020-01-29,New post (NASCAR results at Sonoma: Martin Truex Jr. repeats victory in Toyota/Save Mart 350 - Sporting News) has been published on Nascar Fans - http://nascarfangame.com/nascar-results-at-sonoma-martin-truex-jr-repeats-victory-in-toyota-save-mart-350-sporting-news/ … -,Neutral
85,2020-01-25,TOYOTA Land Cruiser 3.0 D-4D 16V 5 porte Wagon * km 130.000 * 17.000 € https://is.gd/LITivz # toyota # landcruiser,Neutral
86,2020-01-30,Toyota Cersio 4SD C-F package - # ytrd # car # japanhttp://www.ytrd.com/toyota-cersio-4sd-c-f-package/?utm_source=twitter&utm_medium=evergreen_post_tweeter&utm_campaign=website …,Neutral
87,2020-01-27,これ溶接して治そうとしても余計穴広げるやつですね,Neutral
88,2020-01-26,I like the one where he pees on a Toyota Logo,Positive
89,2020-01-30,2006 Toyota Corolla Blue Sedan 4 Doors $7999.00 - to view more details go to https://www.mandmcarcompany.com/inventory/view/12542481 …,Neutral
90,2020-01-31,Now live at BaT Auctions: 1991 Toyota Land Cruiser BJ73 https://bringatrailer.com/listing/1991-toyota-land-cruiser-bj73/ …pic.twitter.com/Pj9EZBVghO,Neutral
91,2020-01-25,Racing in 5 in @ TruckXbox! Let’s bring this Toyota to the @ NASCARHeat @ ChicagolndSpdwy victory lane!,Neutral
92,2020-01-24,TOYOTA COROLLA FIELDER 2009 For Details https://www.zulfiqar.co.jp/vehicle_detail_sheet.php?mdrc=04425454004B6D43 …pic.twitter.com/WuVvjA8DhL,Neutral
93,2020-01-24,I get the concept of this. But it’s not true depending on the condition of the Toyota and the interest rate on the Benz https://twitter.com/theashleyfrance/status/1220208741351673857 …,Neutral
94,2020-01-25,RALLYE MONTE-CARLO DAY 2 : OGIER AND EVANS IMPRESSİVELY LEAD THE WAY ON TOYOTA GAZOO RACING DEBUTS https://www.ralliturk.net/v2/index.php/2020/01/24/rallye-monte-carlo-day-2-ogier-and-evans-impressively-lead-the-way-on-toyota-gazoo-racing-debuts/ … # WRC # Rally # Motorsports # RallyMonteCarlo # Motorsportpic.twitter.com/gaWFYyskm6,Neutral
95,2020-01-28,"We are honored that Toyota Industries Corporation awarded Raymond’s Quality Control (QC) Circle with the Award of Excellence, the highest distinction, at the 5th annual Toyota Industries Global Quality Control Circle Convention in Aichi, Japan. https://www.raymondcorp.com/news/2019/raymond-receives-award-of-excellence-at-toyota-industries-global-quality-control-circle-convention …pic.twitter.com/QE9roLQsUR",Neutral
96,2020-01-24,Hoping to get out to the desert again soon. It's been too long. ---------------------- # Toyota # 4runner # offroad # overland # adventure # explore # toyotausa # letsgoplaces # toyotaoffroad # solidaxle # toyotastrong… https://www.instagram.com/p/B7q4qOanwh2/?igshid=h78o1kf3k7kp …,Neutral
97,2020-01-30,"tumblr boy song released 2011 receives 4 million you tube views and founder buys a toyota corolla and crashes it into a dennys. the song goes like oh tumblr boy! oh oh""""",Negative
98,2020-01-24,I believe it was Toyota’s first win outside of the truck series too,Positive
99,2020-01-24,The 2020 Toyota Sienna is the ultimate family workhorse. pic.twitter.com/Fy5KAuzEs4,Positive
100,2020-01-30,Toyota's 2019 global vehicle sales trail Volkswagen's - Breitbart http://bit.ly/2U3Zwwy,Neutral
101,2020-01-29,The Legendary Toyota Starlet EP71. pic.twitter.com/jsUZ3pDySy,Neutral
102,2020-01-28,Toyota announces compact SUV for Europe https://www.carbodydesign.com/2020/01/toyota-announces-compact-suv-for-europe/ … # Toyota # CarDesignpic.twitter.com/52aFq0Cg5X,Neutral
103,2020-01-30,"Thanks for reaching out, I have just DM'ed you my contact. Look forward to talk to you soon.",Positive
104,2020-01-27,"Interesting pickup truck near Luang Prabang, Laos # toyota # homemade # custompic.twitter.com/jKordxymhD",Neutral
105,2020-01-29,"You can probably divide by 2 this prediction. With Brexit costs (eg Toyota said they would stop producing in UK) and # Coronavirus, it is clear that UK will not subsidize such large amount of cars due to budget cut. $ TSLA $ TSLAQhttps://twitter.com/InsideEVs/status/1222225873501413376 …",Neutral
106,2020-01-31,Toyota SA to invest over R4bn in car assembly and parts https://www.businesslive.co.za/bd/companies/industrials/2020-01-30-toyota-sa-to-invest-over-r4bn-in-car-assembly-and-parts/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1580410909 …,Neutral
107,2020-01-26,"Honestly, I can't tell if a TRD package for the Highlander will either take sales from the 4Runner, or make it draw more attention to the 4Runner. Which indeed is in need for a redesign by the way.",Negative
108,2020-01-24,"Toyota needs to take EVs seriously... The outlook was changed to negative from stable, Moody’s said Thursday in a statement as it affirmed its Aa3 rating for the company -- the fourth-highest level. The Japanese giant has held that rating since 2011"" ... or else. # TeslaEffecthttps://twitter.com/Automotive_News/status/1220302295377727488 …""",Negative
109,2020-01-26,Toyota v/s BMW pic.twitter.com/EQESS86v99,Neutral
110,2020-01-30,NEW ARRIVAL! 2020 Toyota Corolla Hatchback Nightshade - 2 Mi https://www.riverviewtoyota.com pic.twitter.com/v0NzAcfH1R,Neutral
111,2020-01-31,新型肝炎にしたら良いと思う。 新型コロナだとTOYOTAのCORONAの新型だと思われてしまうし。,Neutral
112,2020-01-31,YES,Neutral
113,2020-01-25,残念ながら、TOYOTAも反日です。,Neutral
114,2020-01-26,VISA/MasterはTOYOTAのアクワイアリングなんでTOYOTAから契約切られたら終わりですね,Neutral
115,2020-01-30,lha toyota,Neutral
116,2020-01-27,Toyota unveils plan to build 'City of the Future' in Japan # InternetOfThings via http://twinybots.ch https://www.smartcitiesdive.com/news/toyota-unveils-plan-to-build-city-of-the-future-in-japan/569969/ …,Neutral
117,2020-01-31,Throwback Taco! # TBT # Tacoma # LetsGoPlaces . Visit Desert Toyota of Tucson at http://tinyurl.com/y9vcza2y  http://tinyurl.com/vgsktsm pic.twitter.com/MD6g01nUxs,Neutral
118,2020-01-27,"Toyota’s Self-Charging Hybrid Ads Deemed Misleading, Banned In Norway http://ow.ly/8fu11027PkS pic.twitter.com/iChOw7ut3W",Neutral
119,2020-01-27,(*^^*),Positive
120,2020-01-26,What is Toyota doing now then?,Neutral
121,2020-01-30,"If I had the money to do so, I would fly my children to school via private jet and have the school build a BIG RUNWAY on the premises so I can land it there. Then turn my Toyota Sienna into an 18 seat limousine and swap out that reliable 6cyl engine for a 600HP V8",Negative
122,2020-01-27,"Stay tuned -- later this week we'll walk you through this gorgeous 2020 # ToyotaCamry XSE including Toyota Safety Sense, Connected Services, Android Auto, and more! # Yegpic.twitter.com/riJhhKXr3G",Neutral
123,2020-01-30,"With daring design as its focus, you'll want to experience the 2020 Toyota Avalon for yourself. pic.twitter.com/7IZTkZIvKz",Neutral
124,2020-01-29,Toyota Camry uber driver T656550C blocked the bike lane near 974 6th Ave on January 27 and has been reported to # nyctaxi. This is in Manhattan Community Board 05 # manhattancb5 & # NYPDMTS. # VisionZero # BlockedBikeNYCpic.twitter.com/xqRVRNuFyH,Neutral
125,2020-01-27,2020 Toyota Tundra TRD Pro Drivers' Notes | Green monster http://dlvr.it/RNr5tR pic.twitter.com/5b0iFaiYaK,Neutral
126,2020-01-31,Whey them no go get Toyota corona virus ?,Neutral
127,2020-01-25,にゃははー,Neutral
128,2020-01-24,Downsized turbo power mulled for next Toyota GT86/Subaru BRZ >>> https://bit.ly/2tNp2LB pic.twitter.com/LHrWW49WMN,Negative
129,2020-01-26,"Some great wheels spotted on our travels, including a Honda S600, an old Triumph Bonneville, and a beautifully restored Toyota F4. pic.twitter.com/3edJznwTlz",Positive
130,2020-01-31,Numsa ‘infighting’ is costing Toyota 500 vehicles a day https://www.businesslive.co.za/bd/national/labour/2020-01-30-numsa-infighting-is-costing-toyota-500-vehicles-a-day/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1580439831 …,Neutral
131,2020-01-27,ilysm,Negative
132,2020-01-28,"Congratulations to Randy Adams of Salyersville, KY on his Toyota Camry purchased from Elizabeth Sawyers! # WaltersFamilypic.twitter.com/LrD4ZoJjJ7",Positive
133,2020-01-31,Toyota Camry Se 2013 Asking price: 3m 08164567329 No 1 clean title Nigeria used Toyota Camry se 2013 Help us grow the community by following @ VictorOlalowo # toyota # camry # sport # cmary # lagos # Abuja # sellingfast… https://www.instagram.com/p/B7-4Qk6HjTD/?igshid=ofeimgxx352b …,Neutral
134,2020-01-31,"If we're getting a full-fat GR Yaris, absolutely! If the folks at TRD or GR wanna do a Corolla hatch, that'd be good, too.",Positive
135,2020-01-29,Moving traffic currently approaching Toyota inward 5 Star along Apapa Oshodi Express Way @ trafficbutter VIA @ NGCarParts,Neutral
136,2020-01-29,2020 Castrol Toyota Racing Series – Pressure on Kiwi champ as series moves north http://www.juniorformulamotorsport.org/?p=12181 pic.twitter.com/E5wyUBfdOa,Neutral
137,2020-01-24,忘れずに予約しておくね,Neutral
138,2020-01-24,A paid off Toyota is better than a financed Benz.,Negative
139,2020-01-29,"Are the brakes in your @ Toyota # Prius working right? Brake pedal going to the floor is NOT a good feeling, that is for sure. @ bgazzar reports on class action suit for @ ladailynews.https://twitter.com/bgazzar/status/1222320632274112512 …",Neutral
140,2020-01-24,Listed right here are the new A70 and A80 Toyota Supra facets which will possible be going ab... https://primeparts.pro/2020/01/09/listed-right-here-are-the-new-a70-and-a80-toyota-supra-facets-which-will-possible-be-going-abet-into-production/?feed_id=432&_unique_id=5e2aae94cb47e …,Neutral
141,2020-01-31,"In French MR2"" [Toyota] is also pronounced the same as the French word for sh*t.""",Neutral
142,2020-01-26,WRウイング付けたい,Neutral
143,2020-01-26,パーカー女子,Neutral
144,2020-01-30,Ahh now I’m outside standing under the big Toyota sign! It’s the one next to the American Express banner!,Neutral
145,2020-01-30,TOYOTA NISSAN HONDA SUBARU SUZUKI available here!http://bit.ly/hanamaru870a,Neutral
146,2020-01-30,Up for sale is a 1965 Toyota Firebird,Neutral
147,2020-01-31,"The All-New 2020 Toyota Fortuner Is Seen For Road Testing For The First Time The new specifications of the facelift are more emphasized on the design and styling quotient of the car, making it BS6 compliant. Read more: https://bit.ly/2RJ3zwL # ToyotaFortuner # CarNewspic.twitter.com/G1eeiFTxQW",Neutral
148,2020-01-31,Looking for a good deal? All of our New 2019 Corolla Hatchbacks are $1000 off! http://bit.ly/30TjOdG # hatchback # toyota pic.twitter.com/0aJpcu2wkl,Neutral
149,2020-01-29,Danish architects @ BIGstertweets and @ Toyota have partnered to build an incredible # masstimber city in the foothills of Mount Fuji https://bit.ly/35OmaLx  via @ BDCNetwork,Neutral
150,2020-01-28,HAPPY MONDAY! Make it a great week! # TheBergeWayItsDifferent # TheBergeWay # ItsDifferent # 5StarExperience # Toyota # 5Star # GoingPlaces # BergeToyota # Riverview # BergesRiverviewToyota # Family # Fun # MesaRiverview # CityOfMesa https://soo.nr/JmiL pic.twitter.com/MvRGoZyg8N,Neutral
151,2020-01-30,Parade around town in your customized Toyota! Check out our accessory options on our website. https://bit.ly/2TkmDCx pic.twitter.com/E6pjGyM6JT,Neutral
152,2020-01-28,"Hey GM, did one of your employees buy a Toyota truck which has had this type of bed for years. Nothing new here. https://twitter.com/GMC/status/1218896641954066438 …",Neutral
153,2020-01-25,2020 Corolla Hatchback vs Civic Hatchback: Corolla Specs & Features | Toyota . Visit Kendall Toyota at http://tinyurl.com/ycyg6q9l  http://tinyurl.com/sb2bufd pic.twitter.com/y3qnYPClr9,Neutral
154,2020-01-24,"yup, i have an ‘09 toyota in good condition and it feels good to have a clear conscious and not have to be in debt. all i gotta worry about is gas and insurance i don’t envy those with brand new cars taken out on credit. https://twitter.com/theashleyfrance/status/1220208741351673857 …",Neutral
155,2020-01-24,"Wow, Daniel! What an incredible video!",Positive
156,2020-01-29,新型肺炎を「新型コロナ」って略すなよ！ TOYOTAが新しいの出したと勘違いしたジャマイカ!!,Positive
157,2020-01-28,"Toks 04 Toyota Camry available for sale Location: Festac, Lagos Price: N1.4m last Vehicle is in pristine condition. Buy and drive Vehicle can be used for bolt/Uber/Ocar Contact: 08035540529 (Call/WhatsApp) Pls RT @ OgbeniDipo @ _Watchmann @ dejokecarew @ mr_muize @ LaptopMechanicpic.twitter.com/KSojoeLEvj",Neutral
158,2020-01-25,Toyota and Dow Pursue Renewables for Kentucky Facilities - https://www.environmentalleader.com/2020/01/toyota-dow-renewables-kentucky/ …,Neutral
159,2020-01-27,"current weather in Toyota: light rain, 9°C 81% humidity, wind 7kmh, pressure 1019mb",Neutral
160,2020-01-31,"girls will have 27 toyotas, 15 VW beetles and a volvo talking about my life a movie"" yeah it is Cars""",Neutral
161,2020-01-25,2020 Corolla Hatchback vs Civic Hatchback: Corolla Specs & Features | Toyota . Visit Plaza Toyota at http://tinyurl.com/y63bl8zm  http://tinyurl.com/uzofb2a pic.twitter.com/2LfMzQsq3N,Neutral
162,2020-01-28,"Toyota’s Self-Charging Hybrid Ads Deemed Misleading, Banned In Norway https://ift.tt/2RT0bhB # ElectricVehicles # Tesla # EV # Renewables # ClimateChange # RenewableEnergy",Negative
163,2020-01-30,"Working on a YouTube video, guna do some new shit with editing, dunno when it will be done, it's going to be a montage with an mk4 supra; Drifting, jumps, off-road and speed Drifting stay tuned for more content, need to get back into Cape forza club!! # supra # toyota",Positive
164,2020-01-24,Me and the boys at toyota https://twitter.com/sailorcmoon/status/1220451309113040902 …,Neutral
165,2020-01-31,Turning mountains into playgrounds since '00. # TBT # Tacoma # LetsGoPlaces . Visit Hamilton Toyota at http://tinyurl.com/tztu48o  http://tinyurl.com/wt6u274 pic.twitter.com/M5yPadBYbt,Neutral
166,2020-01-24,► VIDEO: Is a hybrid car a better option than going all-electric? We bring the Toyota C-HR Hybrid for a test drive to find out https://www.irishtimes.com/life-and-style/motors/our-test-drive-the-toyota-c-hr-hybrid-1.4146591 …pic.twitter.com/0fwS3TvDOa,Neutral
167,2020-01-29,# Toyota is recalling vehicles from the late 1990s and early 2000s over airbag issue: https://www.consumerreports.org/car-recalls-defects/toyota-recalls-older-vehicles-for-new-takata-airbag-problem/ … # CarSafety # Recallpic.twitter.com/uVbsnY3EtJ,Negative
168,2020-01-24,Toyota RAV 4 Prime available this summer. Worth the wait.,Positive
