,date,text,sentiment
27,2020-01-24,# the # all # New # AURA launching Ceremony at # Rudra # Hyundai for details Call us : 9260 800 600 pic.twitter.com/NZAfD4WiRq,Neutral
28,2020-01-30,"SAVE CLIMATE CHANGES,Good 4 Malaysia economy-Bodoh Malaysian motorist-selfish bastard roadkiller,BDH 10,FAIL2use car headlights',DIE FAST,gud 4 Malaysia economy # linkinbio # kibar # jalurgemilang # Hyundai # HyundaiSonata # malaysia # Lexus # chickenrice",Neutral
29,2020-01-27,"OK, who's got a working link to the # Hyundai commercial with @ RachelDratch and @ ChrisEvans? If you could share it, that would be wicked awesome!",Positive
30,2020-01-28,I love this ad and I think someone needs to make a movie with the 3 of you as siblings in Boston stat.,Positive
31,2020-01-28,Smaht Pahk: Hyundai’s 2020 Sonata Super Bowl Commercial http://chrisrevans.org/2020/01/smaht-pahk-hyundais-2020-sonata-super-bowl-commercial/ …pic.twitter.com/Y6WHlRnRjf,Neutral
32,2020-01-24,"In order for us to better assist, please kindly respond back via direct message. Thank you. ^cc",Neutral
33,2020-01-29,"GREAT ad, Hyundai. Just great.",Positive
34,2020-01-28,2019 Hyundai Sonata 2.4L Essential ** Beige ** Sedan 4 Doors - $1499 - to view more details go to https://www.eazyapproval.com/inventory/view/12244006 …,Neutral
35,2020-01-29,"Bitch please, that's the parking space we have in Barcelona.",Neutral
36,2020-01-29,Very funny. But you needed @ CaseyAffleck1 to be complete.,Positive
37,2020-01-31,Thank you! We love it too!,Positive
38,2020-01-28,Your accent,Negative
39,2020-01-27,[UPDATE] # BTS will be Hyundai’s Global Brand Ambassador for this year again. We got attacked many times today ARMYs @ BTS_twt # Hyundai # BTS # HyundaixBTS # HyundaiwithBTS # BTSxHyundai # BTSxNEXO # NEXO # Becauseofyou # 방탄소년단pic.twitter.com/GR7bDn1wj1,Neutral
40,2020-01-27,. @ BTS_twt x HYUNDAI 2020 pic.twitter.com/OtVrJPF6UA,Neutral
41,2020-01-31,# Hyundai rolls out fastest 3 Millionth ‘Made-in-India’ export car: https://shifting-gears.com/hyundai-rolls-out-fastest-3-millionth-made-in-india-export-car/ …pic.twitter.com/ssKG8Ytjie,Neutral
42,2020-01-30,Switch to the next generation of driving power.....but which one do you choose? # Hyundai # Electric # Hybrid,Neutral
43,2020-01-30,At just 150 KWD per month ....the lowest price in its kind ... hurry up now and rent it today @150 KWD /month ..Hyundai Veloster includes : Comprehensive Insurance & free servicing What are you still waiting for call us now and get the car delivered to your home @22055022 pic.twitter.com/HV5YyOqNFe,Positive
44,2020-01-31,"http://ExclusiveAd.com  How Mtn Dew, Hyundai and Chipotle are weaving TikTok into Super Bowl advertising https://adage.com/article/special-report-super-bowl/how-mtn-dew-hyundai-and-chipotle-are-weaving-tiktok-super-bowl-advertising/2232396?utm_source=dlvr.it&utm_medium=twitter … # ExclusiveAdpic.twitter.com/lBihzaEGSr",Neutral
45,2020-01-27,YESSS WE LOVE TO SEE IT,Positive
46,2020-01-27,"so i got into UT but my 2016 hyundai accent got rejected from the UT car club ??? damn ,,,",Negative
47,2020-01-27,Hyundai pic.twitter.com/NpsLtxCZE9,Neutral
48,2020-01-29,"The Hyundai @ ALeague club owners and football departments should be recognised for the role they played in Australia’s return to the men’s football competition at the Olympics.""""",Neutral
49,2020-01-29,Enjoy premium finishes on the 2020 Hyundai Sonata Limited Schedule a test drive today! pic.twitter.com/SzlQzNG5JG,Neutral
50,2020-01-27,Taehyung always kill us by his look @ BTS_twt # V # TAEHYUNGpic.twitter.com/1yAh7PSYv7,Neutral
51,2020-01-26,We had a Hyundai as a rental and were so confused by all the tech it had and weren’t sure if we could like it. Ultimately we vetoed liking it,Positive
52,2020-01-30,@ MsEmilyEdwards Have you SEEN Chris Evans in the Hyundai commercial? No cable knit sweater tho.,Neutral
53,2020-01-29,I’ve watched 10 times straight and still that’s not enoughpic.twitter.com/tDD7gfQNlE,Negative
54,2020-01-29,,Neutral
55,2020-01-30,"JUST IN! # Hyundai has updated the # Santro, Grand i10 and Elite i20 to meet the upcoming # BS6 emission norms. Naturally, all three have received a # price hike as well. Check out the new prices right here: http://bit.ly/2O9hAl0 pic.twitter.com/ClULjDFGkm",Neutral
56,2020-01-27,my hyundai loving ass,Negative
57,2020-01-26,Hyundai i10 2020: El city car coreano ahora ‘con todos los juguetes’ >> http://bit.ly/36wNnTz pic.twitter.com/AOL8yBpC1C,Neutral
58,2020-01-27,Exclusive: Hyundai design chief on the Genesis electric SUV promised for 2021 https://buff.ly/30VoWO4  via @ electrekcopic.twitter.com/JzHryJM0kL,Neutral
59,2020-01-29,"I’m a speech pathologist & I met with a parent yesterday about her son who doesn’t say his /r/ sound.I told her unless he’s moving 2 Boston,I’ll help him practice his sound.I actually used the “pahk ya cah” example when I was explaining his speech pattern. P.S. your accent!",Positive
60,2020-01-25,"Little details, in a big way. # Hyundai # Venue # HyundaiVenue Explore the Venue: http://ow.ly/VIjI50y354j pic.twitter.com/IY8QnyA65a",Neutral
61,2020-01-28,Well i hope it is covered as i paid alot of money for this car it wil be my first and last with the issues iv had since owning it,Negative
62,2020-01-31,"[Kdrama Fashion] Who: Park Hae Jin What: HYUNDAI Palisades SE (from $31,775) Where: Forest Episode 3 & 4 Photo credit to rightful owner. # parkhaejin # 박해진 # 朴海鎮 # 드라마패션 # 스타패션 # 포레스트 # forest # 현대 # hyundai… https://www.instagram.com/p/B7-PofXHEMZ/?igshid=sutif6w866do …",Neutral
63,2020-01-29,"Your* wow, embarrassing",Negative
64,2020-01-31,# Hyundai expects to roll out mass # market electric vehicle in 3 yearshttps://www.business-standard.com/article/companies/hyundai-expects-to-roll-out-mass-market-electric-vehicle-in-3-years-120013100041_1.html?utm_source=SEO&utm_medium=SG …,Neutral
65,2020-01-31,This like that auto pahk that Hyundai was bragging about??,Neutral
66,2020-01-28,That *is* America's ass,Neutral
67,2020-01-29,... # WICKED THANK YOU @ Hyundai pic.twitter.com/kAIn8jB6Jo,Positive
68,2020-01-27,"So this is the Hyundai # Nexo ya'll. Running on hydrogen fuel, a relatively environmental friendly (but more pricier) alternative to fossil fuel. Cr. Wikipediapic.twitter.com/JUgkZpYgQr",Neutral
69,2020-01-24,congrats Cherokee brown on your 2018 Nissan Altima !!! @Fuccillo Hyundai of Schenectady https://www.instagram.com/p/B7r9iy-hWOL/?igshid=wppnjdo4immx …,Neutral
70,2020-01-28,@ ChrisEvans omg this is funny,Positive
71,2020-01-29,"Hyundai Ioniq Electric 2020's new range comes with higher price tag: $33,000 https://electrek.co/2020/01/28/hyundai-ioniq-electric-2020-range-price/ … by fredericlambert https://ift.tt/2IorS0o # bjmt",Neutral
72,2020-01-24,Hyundai-owned Genesis taps Chrissy Teigen and John Legend for its first Super Bowl ad https://ift.tt/2vmydmZ,Neutral
73,2020-01-28,OMG I AM CRYIN that's great - nice job!,Positive
74,2020-01-29,@ AirSion,Neutral
75,2020-01-28,"Smaht Pahk | 2020 Hyundai Sonata | Hyundai https://youtu.be/85iRQdjCzj0  via @ YouTube I'm from Boston ,by way of (Noth shur) Yup we do sound a lot like these guys.Hahah thanks for the wicked big laughs JOHN,CHRIS AND RACHEL",Positive
76,2020-01-24,Hyundai Card Travel Library https://www.archdaily.com/539832/hyundai-card-travel-library-wonderwall …pic.twitter.com/7yckmi5ggt,Neutral
77,2020-01-30,"Today is a bitter sweet day for us a Steele Hyundai Halifax, we are sad to see Stewart Malloy go, but so proud of his promotion to a service manager at our Steele Auto Group owned Honda dealership Colonial Honda # steeleautogroup # promotion # promotionfromwithin # halifaxpic.twitter.com/gShlBghRW4",Positive
78,2020-01-29,I can’t stop watching this commercial. You guys were great!,Positive
79,2020-01-29,Sometimes you just don't know how to spell the way you say it.... He contemplated a lot while tweeting fyi,Positive
80,2020-01-28,Hyundai Super Bowl ad featuring ‘Big Papi’ and others briefly made the rounds on social media https://www.bostonglobe.com/2020/01/26/sports/hyundai-super-bowl-ad-featuring-big-papi-others-briefly-made-rounds-social-media/ …,Neutral
81,2020-01-30,HYUNDAIの液晶投げ捨てたいので24インチの縦用と27インチが要る。,Neutral
82,2020-01-27,,Neutral
83,2020-01-29,Love it. Yous guys are all great! Rachel steals the show with ‘ghost car’ though.,Positive
84,2020-01-28,,Neutral
85,2020-01-29,WAIT Hyundai is the sponsor of @ latelateshow ?? # BlackSwanLive @ BTS_twt # BTSxCordenpic.twitter.com/f5RkWZQpS2,Neutral
86,2020-01-30,"Used 2012 HYUNDAI ELANTRA 1.6 GLS Great buy FINANCE AVAILABLE WITH ALL MAJOR BANK 75000KM ,MANUAL Gear,CLOTHE seats,http://usb.Radio , Aux,Bluetooth,usb,ABS, Power Steering, Air Con, Power Steering ELECTRIC Windows,ELECTRIC Adjust Side Mirrors,,mag wheelspic.twitter.com/BX7qAATDnD",Neutral
87,2020-01-30,"Name:Hyundai Accord Year:2019 Price:200k, Negotiable Full option # SaveHerHeart # TopSpeedpic.twitter.com/FYnbH9eams",Neutral
88,2020-01-28,Good idea!!!,Positive
89,2020-01-28,. @ Hyundai's new smaht pahk ad feels like a warm hug from New England. Love. https://www.boston.com/sports/tv/2020/01/27/hyundai-boston-super-bowl-ad?event=event51 … via @ BostonDotCom,Positive
90,2020-01-28,@ miss_brittany,Neutral
91,2020-01-28,Terrible Boston accents.,Negative
92,2020-01-27,"collectie: Accord Euro R, Manta B, Lexus GS300, Hyundai Scoupe, Ford Fiesta ST http://dlvr.it/RNp4p9",Neutral
93,2020-01-27,HYUNDAI IG UPDATES pic.twitter.com/l2MLXZW4Wd,Neutral
94,2020-01-26,CES 2020: # Hyundai shows electric VTOL air-taxi concept # ANSYS http://bit.ly/37DO9zv,Neutral
95,2020-01-26,Hyundai,Positive
96,2020-01-24,Sharing some thoughts on where the next # tesla can come from! https://bridge.ws/arrival # hyundai @ garyvee @ TeamGaryVee # automotive # cars # investment # success # future # arrival,Neutral
97,2020-01-25,Last weekend of the month! If you need a new ride come see me at Larry Miller Hyundai. Come help me pay for my wedding give me a call at 480-205-1289 – bei Larry H. Miller Hyundai Peoria,Neutral
98,2020-01-30,. @ WashAutoShow @ WANADA Thanks for hosting the HD Woodson # STEM Program today @ # WashAutoShow to support research into # electrified vehicles # EV and driver assist technologies @ Ford # MachE @ JaguarUSA @ VolvoCarUSA @ Hyundai @ WashAutoPresspic.twitter.com/N8221c0NQf,Neutral
99,2020-01-29,pic.twitter.com/bqXwTJKfO1,Neutral
100,2020-01-28,pic.twitter.com/2Wd9pHCP2h,Neutral
101,2020-01-29,"@ Hyundai you need to lower the price of your EVs. The Kona Electric costs more than a Tesla Model 3 SR+, but it can’t go as far, lacks Autopilot and can’t charge nearly as quickly or use Superchargers. The Kona’s interior quality and design don’t feel like a $45K car.",Negative
102,2020-01-24,Get peace of mind with 50 months warranty Yours from just £225 a month Browse the 19 plate Hyundai Tucson http://ow.ly/hXIb50y3bin pic.twitter.com/wp9mTZslJT,Neutral
103,2020-01-25,"Hyundai earned an impressive seven 2019 Top Safety Pick+ awards, some of which are on display with other recent IIHS safety awards at the # DCAutoShow. https://go.iihs.org/TSP-winners pic.twitter.com/jaaIWEnKKF",Neutral
104,2020-01-31,I think Hyundai is just trying to make the ugliest cars now,Negative
105,2020-01-30,"PIE MINIMO $ 700.000, Hyundai EON 2014, motor gasolina 800 Cc, Km 141.590, Neblineros, Radio CD, USB, AUX, Airbag. VALOR $ 3.500.000 ENVÍA TUS ANTECEDENTES PARA EVALUAR FINANCIAMIENTO NO BANCARIO AL… https://www.instagram.com/p/B78wZZZF-Cv/?igshid=5wpj26mb1usn …",Neutral
106,2020-01-31,# Hyundai takes the early lead for best Super Bowl commercial. # Bostonbias Smaht Pahk | 2020 Hyundai Sonata | Hyundai https://youtu.be/85iRQdjCzj0  via @ YouTube,Neutral
107,2020-01-30,I don't think only price is valid metric to check. I would not pay 10L for Hyundai i10 EV version. Yes if its Creta or Ertiga or even mini SUV I would be interested.,Negative
108,2020-01-25,Sales women are badass! Idk if I could do it. I’d probably try fighting customers yes! That was back in Hawaii cause Windward Hyundai was apart of the dealership. It’s the ppl that scan pregnant ladies lol.,Positive
109,2020-01-29,"Hyundai needs Captains America to advertise it new feature. Tesla invented it first, with Iron Man, the real one @ elonmusk @ teslahttps://twitter.com/Hyundai/status/1221787588392116224 …",Neutral
110,2020-01-29,Yes it is.pic.twitter.com/qvRLoxHiR0,Neutral
111,2020-01-30,"I defer to @ dongtent take on the Hyundai ad in particular: https://twitter.com/dongtent/status/1222374698425647105?s=20 … The Hopper"" Bostonian ad did the repetition thing a few years back, so this isn't uncharted territory. Like an ear worm, it'll get stuck in your head or it wont. # AdweekChat""",Negative
112,2020-01-30,U get a car that loses 50% of the values leaving the lot,Negative
113,2020-01-28,"'06 Hyundai Sonata GLS V6 Under $5000 in Fort Wayne, IN 46805 (Gray) → https://goo.gl/fb/h3AHp1 # cheapcars # forsale",Neutral
114,2020-01-29,Touchdown for team Hyundai.,Neutral
115,2020-01-30,Question what happens when you squeeze that thing into a spot and the person next to you can’t open their door ?? Doesn’t sound wicked smart to me,Negative
116,2020-01-29,THE DOGGIE,Neutral
117,2020-01-29,I’ve watched this commercial like ten times already.,Neutral
118,2020-01-27,HYUNDAI POSTED,Neutral
119,2020-01-27,Hyundai worldwide needs to be worldwide handsome. I need an HD picture of this#JIN # SEOKJIN # BTSJIN # KIMSEOKJIN # 방탄소년단진 # 방탄진 # 진 # 석진 # 김석진 # worldwidehandsome @ BTS_twt pic.twitter.com/axCVO33gsB,Positive
120,2020-01-29,"Kona Electric? Niro EV? Hyundai Ioniq? Or they may decide that, in actual fact, they don’t need 238 miles after all.",Neutral
121,2020-01-27,[IG Update] Hyundai Lifestyle posted picture of BTS at Grammys on Instagram KINGS # Hyundai # BTSxHyundai # GRAMMYs # BTS @ BTS_twtpic.twitter.com/nb1vRsi9XF,Neutral
122,2020-01-29,"The # Hyundai # SantaFe is now available with a # V6 # petrol # engine, but we would still recommend the # turbo # diesel. # newcar # TurboTuesday # review # newcar # HyundaiSantaFehttps://www.carconversation.com.au/reviews/2019-hyundai-santa-fe-review …",Neutral
123,2020-01-30,"We've grown from building bridges to ushering the future of mobility. A desire for better and powering the future, at Hyundai, we're always progressing onto the next. The Next Awaits. Presenting - Hydrogen powered NEXO, the new IONIQ Range and the KONA Electric. pic.twitter.com/9kxNzbSA3T",Neutral
124,2020-01-29,"As a long time Hyundai owner and a native born Bay Stater, I approve of this message whole hahtedly.",Positive
125,2020-01-30,Hyundai is increasing production of its EV Kona Electric SUV to reduce the 1-year waiting list: https://www.businesscar.co.uk/news/2020/jan-27-31/hyundai-reduces-waiting-times-for-kona-electric-ev …pic.twitter.com/ndgcuyjCNg,Neutral
126,2020-01-29,"Smh....that accent, and you all think ours is bad",Negative
127,2020-01-27,the captions make it 10x funnier! lol,Positive
128,2020-01-24,Check out Hyundai Torbay Barton Hill Road Torquay for new and used cars 01802212553 http://hyundaitorbay.co.uk # Hyundai # Cars # Garages # Torbay # Devon # Marketing # Business # Networkingpic.twitter.com/Df6fpgnKy0,Neutral
129,2020-01-30,"Sorry sweetheart, but the Playboy Bunny on your Hyundai Elantra doesn't really put off the vibes you're looking for.",Negative
130,2020-01-29,Well done,Positive
131,2020-01-29,I spent 20 minutes trying to decide how to spell Wuss-tah.,Negative
132,2020-01-27,Kings,Neutral
133,2020-01-29,"# armourednews 1) # SouthKorea Hyundai Rotem to make 800 next gen tank based on K-2 for # Poland, official announcement later, deal may touch 9 Bln USD 2) # Japan is developing 3000 ho engine for Type-10 MBT IMO, K-2 and Type-10 are the two most advanced MBT in the worldpic.twitter.com/UpkJMJ8qXj",Neutral
134,2020-01-28,Hilarious,Positive
135,2020-01-24,Block list = Cubicle job and a Hyundai. Block chain = Metal.,Neutral
136,2020-01-27,lol they look like they will start to sing I want it that way,Positive
137,2020-01-24,Hyundai's Luxury SUV Mixes Mics and Math for a Silent Ride http://dlvr.it/RNcLlz pic.twitter.com/okzpd3tg13,Neutral
138,2020-01-29,"So inquiring minds want to know if this is one of those actor dogs""? Evans fans will understand that reference. LOL Fun commercial!pic.twitter.com/ErcSNqrhbo""",Positive
139,2020-01-29,"@ karsonwithak please tell me you'll post the Hyundai commercial with @ NKOTB. That was so good, I was crying from laughing.",Positive
140,2020-01-28,"I came up with the line Ghost Car"" when I auditioned for this. Improved...didn't get it. Happy @ TonyVcomic got in this!""",Negative
141,2020-01-28,This commercial is life. New England’s presence will still be strong during the Super Bowl!!!! Bahhahhahahahhahahahha,Positive
142,2020-01-27,ポーランド、K2買うかもしれんのか...(T-72後継かな)？ 数年後ERAとかAPSでがちがちに固めたK2が出てこないかなHyundai Rotem favored to land $9 bil. tank deal with PolandHyundai Rotem favored to land $9 bil. tank deal with Polandhttps://www.koreatimes.co.kr/www/nation/2020/01/205_282115.html#.Xi7hbFaho6B.twitter …,Neutral
143,2020-01-25,I had a Hyundai Sonata before too The new 2020 is so much nicer and higher quality,Positive
144,2020-01-28,How about some Dodger content?,Neutral
145,2020-01-26,"@ Hyundai_Global, @ HyundaiIndia: This is really weird that even after raising recurrent complaint against the dealer, no action has been taken, it's been 25 days now the first complaint was raised.",Negative
146,2020-01-31,Hyundai :D,Neutral
147,2020-01-31,Still makes me chuckle. Every time.,Positive
148,2020-01-28,"How was this pitched and then actually made is bewildering and against any kind of common sense. Nonetheless, it is glorious lol",Positive
149,2020-01-30,"http://tinyurl.com/wnuzux9  Come and test drive this 2013 Hyundai Santa Fe FWD 4dr Sport. It has 85,107 miles. # Hyundai # SantaFe # Bronx # NewYorkMotorsGroupSolutionsLLC",Neutral
150,2020-01-28,I LOVE YOU SOOOO MUCH,Positive
151,2020-01-27,Up for sale is a 1960 Hyundai Genesis,Neutral
152,2020-01-25,2010 Hyundai Sonata GL Sedan/Accedent Free/Low Km 128000 | Cars & Trucks | Mississauga / Peel Region | Kijiji https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2010-hyundai-sonata-gl-sedan-accedent-free-low-km-128000/1465296845?utm_source=facebook&utm_medium=social&utm_campaign=socialbuttons&utm_content=vip …,Neutral
153,2020-01-28,2020 HYUNDAI PALISADE Paint Protection Film Suntek! Protect your investment from stone chips! PG PROFESSIONAL TINT 416-885-77471662 Bonhill road unit 6 Mississauga http://www.pgprofessionaltint.com # tint # ppf… https://www.instagram.com/p/B71gh4vBuIr/?igshid=mzmdoscr7noh …,Neutral
154,2020-01-30,Hyundai Accent covered with Greddy stickers and fart can exhaust. Your girl says oh damn actually me might get these guys it's a 91 4cylinder mustang and 99 V6 Camaro and I forgot you just put that cold air intake on and the sticker that came with it to the light turns green,Neutral
155,2020-01-29,Mr. Fantastic and Cap. Sad that we can't see them together even if they cast @ johnkrasinski as Mr. Fantastic,Negative
156,2020-01-27,"It was a busy week at the Hyundai Training Academy last week, with our trainers Alex Dew, Chris Walsh and Rob Gilham delivering four different courses over three day. Busy time of year! # Hyundai # AutomotiveTrainingpic.twitter.com/P2BkMOgBnW",Neutral
157,2020-01-31,,Neutral
158,2020-01-30,Hyundai revela su comercial para el Super Bowl - https://webadictos.com/hyundai-comercial-super-bowl/ … en @ WebAdictospic.twitter.com/KeyHiA0WDl,Neutral
159,2020-01-26,True ... Hyundai service is very poor.... @ Hyundai_Global @ HyundaiIndia,Negative
160,2020-01-31,"http://bit.ly/WowElantra  2019 Hyundai Elantra SEL Video Walkthrough at WowWoodys in Chillicothe, ... https://youtu.be/5PfN0bm_kz8  via @ YouTube",Neutral
161,2020-01-27,++ –DNA MV SURPASSED 12M LIKED –TAE REPLIED TO ARMYS ON WEVERSE –BTS X HYUNDAI 2020 –AILEE POSTED BTS GRAMMY PERFORMANCE ON HER IG –TOKOPEDIA POSTED ON IG @ BTS_twt,Neutral
162,2020-01-31,You know what’s wicked funny? I grew up here and all this sounds normal to me.,Neutral
163,2020-01-30,Hyundai Sonata isn't the only car that does that. Literal false advertising,Negative
164,2020-01-30,"100% agree. Why do they need fancy £40k cars to drive to meetings, when a hyundai i30 would suffice? Meanwhile the service penny pinches on essentials like uniform and equipment. As long as the gaffer's are comfy and have a fast car though eh?",Negative
165,2020-01-27,ME MORI,Neutral
166,2020-01-25,"That fixed it, thanks Megan.",Positive
167,2020-01-29,"Captain America and Jim Halpert in the same commercial? Smaht move @ Hyundai, smaht move https://twitter.com/Hyundai/status/1221787588392116224 …",Neutral
168,2020-01-29,Feel like I want to speak in this native tongue all the time now...jk,Negative
169,2020-01-29,Wonder if that would work on my driving test..pic.twitter.com/OEho0Xj0Ae,Neutral
170,2020-01-29,"Kachra khareedna band karein... Low compression gadiya na khareede jaise ki marooti, hyundai wagaira. Aap unse keh sakte hain...please high compression engine dein jaise aur country ko export karte hain...",Neutral
171,2020-01-28,"I must confess, I've never been into football and watched the # SuperBowl pretty much for the ads only. Love this one from @ Hyundaihttps://adage.com/creativity/work/hyundai-remote-smart-parking-assist/2230946?utm_medium=social&utm_source=twitter&utm_term=creativitymag&utm_content=0ac81dd7-007e-46b2-9742-440ebea1eae1 …",Neutral
172,2020-01-30,"chris evans & john krasinski in hyundai smaht pahk"" behind the scenes pic.twitter.com/UiwLCOMuMk""",Neutral
173,2020-01-30,"Dear @ Brij50513319, you may visit http://bit.ly/_HyundaiOffers  to find out about this month’s benefits on Hyundai cars. For further assistance you may call us on 1800114645/098-7356-4645.",Neutral
174,2020-01-28,I don’t know how many times I have to say this.... stop coming after my weak weak heart.,Negative
175,2020-01-28,Wait why is Chris talking like that???? Why do I kinda like it?? Who's big papi??? Explain it for the UK guys,Neutral
176,2020-01-24,"Adding a whole new meaning to the definition to the phrase cord cutter."" Never fumble for a cable again with available wireless charging on most Hyundai models. View available new Hyundai models available with wireless charging ➤ https://bit.ly/2NPj5EK pic.twitter.com/VDyUWmddyB""",Neutral
177,2020-01-31,"What’s a @ Hyundai gotta do to get a beer ‘round here? Boston’s celebrity lineup yaps along to Beantown’s favorite pastime, ribbing the jabroni trying to pahk his cah in a space that weren’t built for it. https://shots.net/news/view/whats-a-hyundai-gotta-do-to-get-a-beer-round-here …pic.twitter.com/tUXQ8bmeq5",Negative
178,2020-01-31,"In case you haven't seen it yet, the Hyundai Sonata Super Bowl commercial is probably our favorite yet... http://bit.ly/2SjzqDp",Neutral
179,2020-01-31,I didn't memorize this entire commercial just so I can show off to my family on Sunday noooooooo.....,Negative
180,2020-01-31,New post (Hyundai Lawsuit 2020) has been published on Sport Car 2020 - https://kaono.info/3020/hyundai-lawsuit-2020/ …pic.twitter.com/haPSpLjeNs,Neutral
181,2020-01-26,Took @ bjmacgowan and me a few seconds to realize we were hearing # StompinTomConners on a Hyundai commercial tonight on the @ NHL All Star Game tonight.,Neutral
182,2020-01-31,Hyundai Motor to export 2 lakh cars in 2020 - The Hindu https://www.thehindu.com/business/hyundai-motor-to-export-2-lakh-cars-in-2020/article30695416.ece … @ HyundaiIndia # 3millionthcarexport,Neutral
183,2020-01-29,,Neutral
184,2020-01-29,Helllllo,Positive
185,2020-01-27,BEST CHOICE,Positive
186,2020-01-27,Not know bts are making history,Neutral
187,2020-01-29,Love it!!!,Positive
188,2020-01-30,"India's largest car exporter # Hyundai Motor India Ltd, that ships out its cars to 88 countries, is hoping to add more overseas markets including the East European nations in 2020, it will also increase exports of completely knocked down units. https://www.dtnext.in/News/Business/2020/01/30172419/1212307/Hyundai-Motor-targets-to-export-19-lakh-cars-in-2020.vpf …",Neutral
189,2020-01-24,"Together with a strong network of over 1300 # Hyundai Service centres, let's celebrate India's 71st Republic Day. Visit your nearest Hyundai Service Centre to get Special Offers from 24th to 25th Jan. pic.twitter.com/cBRV7hFqW9",Neutral
190,2020-01-24,<*Updated!*> (Hyundai R55W-7A Wheel Excavator Workshop Repair Service Manual DOWNLOAD) D0WNL0AD LINK: https://www.downloadservicemanuals.com/product/hyundai-r55w-7a-wheel-excavator-workshop-repair-service-manual-download/ … # ownersmanual # workshopmanual # factorymanual Hyundai R55W-7A Wheel Excavator Workshop Repair Service Manual DOWNLOAD This is the Most ...,Neutral
191,2020-01-28,Every Hyundai Elantra driver has their car smelling like body sweat and fast food. I swear it’s never clean too.,Negative
192,2020-01-28,The agency that pitched this concept to Hyundai and I have very similar interests. https://twitter.com/ChrisEvans/status/1222152905664483328 …,Neutral
